branch_id,week_start_date,Act_5_0__40944,Act_5_0__45308,Act_5_0__82324,Act_5_0__89097,Act_5_0__94157,Act_5_0__96723,num_holidays,is_region_1,is_region_2
36129012_78387,2015-12-28,114.028,150.669,362.769,72.319,319.645,239.232,1,1,0
36129012_78387,2016-01-04,136.051,186.542,444.688,104.866,390.065,347.586,0,1,0
36129012_78387,2016-01-11,116.134,236.404,397.815,99.016,401.859,375.321,0,1,0
36129012_78387,2016-01-18,77.417,192.66,284.706,64.837,204.885,316.67,1,1,0
36129012_78387,2016-01-25,85.476,231.202,288.959,71.029,171.31,344.307,0,1,0
36129012_78387,2016-02-01,88.576,242.627,393.004,84.952,187.579,392.946,0,1,0
36129012_78387,2016-02-08,137.921,279.188,360.392,83.79,297.803,392.999,0,1,0
36129012_78387,2016-02-15,149.285,228.006,390.596,52.767,324.159,360.062,0,1,0
36129012_78387,2016-02-22,156.225,209.263,451.726,34.361,307.476,355.861,0,1,0
36129012_78387,2016-02-29,173.745,176.879,531.453,43.84,319.613,380.755,0,1,0
36129012_78387,2016-03-07,167.852,199.052,483.366,64.276,406.257,403.187,0,1,0
36129012_78387,2016-03-14,150.51,211.663,424.81,71.153,410.5,326.268,0,1,0
36129012_78387,2016-03-21,117.623,160.986,428.877,79.502,301.099,268.918,0,1,0
36129012_78387,2016-03-28,104.209,180.886,385.26,85.972,284.558,355.736,0,1,0
36129012_78387,2016-04-04,121.705,171.109,403.618,104.936,294.409,334.34,0,1,0
36129012_78387,2016-04-11,111.806,192.734,471.507,70.709,349.825,268.808,0,1,0
36129012_78387,2016-04-18,80.957,156.78,385.002,42.05,219.506,205.745,0,1,0
36129012_78387,2016-04-25,58.471,170.048,317.174,26.365,175.872,192.446,0,1,0
36129012_78387,2016-05-02,54.639,136.665,391.791,29.145,195.463,210.275,0,1,0
36129012_78387,2016-05-09,65.447,202.768,302.88,31.005,208.478,255.507,0,1,0
36129012_78387,2016-05-16,67.04,153.045,324.276,32.648,223.685,248.685,0,1,0
36129012_78387,2016-05-23,64.824,137.857,288.413,42.73,209.851,305.55,0,1,0
36129012_78387,2016-05-30,45.296,149.965,244.842,46.511,240.114,437.277,1,1,0
36129012_78387,2016-06-06,86.489,212.281,293.086,78.592,319.849,470.771,0,1,0
36129012_78387,2016-06-13,108.493,212.594,388.399,82.328,452.567,451.11,0,1,0
36129012_78387,2016-06-20,109.1,158.036,411.358,70.809,369.226,477.353,0,1,0
43886720_26171,2014-11-10,252.035,221.447,311.055,267.045,289.01,144.292,1,1,0
43886720_26171,2014-11-17,204.46,256.18,270.072,184.239,272.49,143.333,0,1,0
43886720_26171,2014-11-24,148.433,254.742,204.394,114.654,236.861,143.21,1,1,0
43886720_26171,2014-12-01,208.589,255.046,309.19,194.161,329.761,180.357,0,1,0
43886720_26171,2014-12-08,216.037,255.53,324.041,259.103,398.616,202.477,0,1,0
43886720_26171,2014-12-15,144.882,245.524,267.641,227.264,377.267,183.143,0,1,0
43886720_26171,2014-12-22,98.466,201.204,267.534,203.895,334.184,167.577,1,1,0
43886720_26171,2014-12-29,58.945,230.345,202.266,219.067,307.296,186.709,1,1,0
43886720_26171,2015-01-05,102.635,233.099,268.806,306.389,388.09,194.488,0,1,0
43886720_26171,2015-01-12,130.237,336.505,327.476,292.548,321.659,187.004,0,1,0
43886720_26171,2015-01-19,120.611,213.853,132.249,275.886,175.549,144.044,1,1,0
43886720_26171,2015-01-26,175.574,298.519,252.578,323.32,207.847,179.456,0,1,0
43886720_26171,2015-02-02,215.559,346.293,286.298,283.385,246.374,189.053,0,1,0
43886720_26171,2015-02-09,253.756,366.517,289.634,258.489,340.159,191.69,0,1,0
43886720_26171,2015-02-16,226.85,346.444,306.228,179.45,327.018,182.16,0,1,0
43886720_26171,2015-02-23,217.588,366.892,343.752,171.247,362.13,173.916,0,1,0
43886720_26171,2015-03-02,237.435,442.863,432.51,225.113,418.481,176.602,0,1,0
43886720_26171,2015-03-09,237.06,368.232,478.235,216.707,474.812,184.714,0,1,0
43886720_26171,2015-03-16,187.72,296.286,406.587,198.529,433.288,155.363,0,1,0
43886720_26171,2015-03-23,148.51,248.649,421.284,255.791,363.269,143.808,0,1,0
43886720_26171,2015-03-30,142.473,253.472,457.78,284.052,353.697,133.877,0,1,0
43886720_26171,2015-04-06,179.78,191.939,516.105,249.176,372.373,138.858,0,1,0
43886720_26171,2015-04-13,205.246,150.073,477.416,254.24,315.622,135.374,0,1,0
43886720_26171,2015-04-20,133.697,101.743,313.935,234.954,205.875,105.858,0,1,0
43886720_26171,2015-04-27,175.091,63.468,289.236,224.659,216.753,107.149,0,1,0
43886720_26171,2015-05-04,194.327,80.775,345.644,206.381,212.127,115.685,0,1,0
43886720_26171,2015-05-11,203.047,128.59,395.998,202.096,226.55,140.508,0,1,0
43886720_26171,2015-05-18,163.925,113.023,367.209,154.492,223.244,146.581,0,1,0
43886720_26171,2015-05-25,146.167,142.194,366.764,113.844,204.744,142.196,1,1,0
43886720_26171,2015-06-01,203.108,199.832,421.642,176.073,300.565,179.173,0,1,0
43886720_26171,2015-06-08,233.191,215.116,478.648,228.541,359.039,193.859,0,1,0
43886720_26171,2015-06-15,244.225,262.498,390.129,285.503,416.762,205.281,0,1,0
43886720_26171,2015-06-22,266.465,254.298,314.733,323.462,412.885,256.514,0,1,0
43886720_26171,2015-06-29,318.911,295.736,278.476,320.098,360.594,312.674,1,1,0
43886720_26171,2015-07-06,343.204,298.181,338.3,385.3,483.07,230.777,0,1,0
43886720_26171,2015-07-13,266.447,357.256,301.887,327.624,493.556,215.855,0,1,0
43886720_26171,2015-07-20,212.22,320.712,202.402,281.229,321.654,196.76,0,1,0
43886720_26171,2015-07-27,174.269,351.454,187.256,289.414,324.744,205.681,0,1,0
43886720_26171,2015-08-03,190.553,270.189,223.992,267.368,383.551,180.433,0,1,0
43886720_26171,2015-08-10,212.576,304.583,280.255,255.639,377.038,211.726,0,1,0
43886720_26171,2015-08-17,176.111,242.352,269.256,204.154,275.191,200.198,0,1,0
43886720_26171,2015-08-24,174.421,199.507,271.512,211.823,249.458,218.394,0,1,0
43886720_26171,2015-08-31,194.316,238.353,258.131,222.812,218.231,236.169,0,1,0
43886720_26171,2015-09-07,176.234,230.601,245.798,210.936,264.822,179.458,1,1,0
43886720_26171,2015-09-14,246.643,256.439,232.733,218.6,326.894,245.502,0,1,0
43886720_26171,2015-09-21,201.845,247.724,201.03,171.031,324.344,241.06,0,1,0
43886720_26171,2015-09-28,272.327,274.197,206.784,212.016,338.594,302.161,0,1,0
43886720_26171,2015-10-05,264.873,344.511,245.441,261.557,402.022,272.825,0,1,0
43886720_26171,2015-10-12,212.85,297.642,282.544,177.594,271.159,211.047,1,1,0
43886720_26171,2015-10-19,226.269,252.85,277.776,185.895,263.813,144.826,0,1,0
43886720_26171,2015-10-26,231.707,256.825,337.371,198.891,316.803,146.708,0,1,0
43886720_26171,2015-11-02,222.192,280.463,376.045,213.448,335.725,162.132,0,1,0
43886720_26171,2015-11-09,270.603,294.953,316.506,250.468,441.373,192.825,1,1,0
43886720_26171,2015-11-16,205.881,278.074,383.736,222.789,376.24,167.602,0,1,0
43886720_26171,2015-11-23,141.155,227.488,312.293,159.53,278.604,126.957,1,1,0
43886720_26171,2015-11-30,244.353,266.105,418.08,309.305,391.947,214.378,0,1,0
43886720_26171,2015-12-07,271.572,286.181,371.397,340.193,456.712,199.561,0,1,0
43886720_26171,2015-12-14,293.837,321.478,319.396,375.579,489.17,173.375,0,1,0
43886720_26171,2015-12-21,261.325,190.03,206.885,323.37,383.132,124.493,1,1,0
43886720_26171,2015-12-28,190.956,241.178,254.448,349.988,357.12,146.896,1,1,0
43886720_26171,2016-01-04,277.428,297.877,263.483,486.106,423.502,184.321,0,1,0
43886720_26171,2016-01-11,256.672,313.375,343.595,410.675,369.928,189.781,0,1,0
43886720_26171,2016-01-18,122.216,176.606,175.969,264.649,182.431,109.453,1,1,0
43886720_26171,2016-01-25,172.417,249.506,258.823,258.879,167.57,129.612,0,1,0
43886720_26171,2016-02-01,205.051,282.553,305.758,254.595,195.704,146.929,0,1,0
43886720_26171,2016-02-08,224.588,308.161,326.199,252.902,315.017,167.618,0,1,0
43886720_26171,2016-02-15,204.929,418.724,324.912,212.545,343.845,155.874,0,1,0
43886720_26171,2016-02-22,219.959,339.013,318.028,203.113,405.429,175.805,0,1,0
43886720_26171,2016-02-29,174.615,375.209,436.083,254.594,439.31,190.29,0,1,0
43886720_26171,2016-03-07,218.607,360.953,361.368,262.97,483.517,229.107,0,1,0
43886720_26171,2016-03-14,179.212,316.327,364.473,276.719,497.313,205.46,0,1,0
43886720_26171,2016-03-21,148.576,255.075,344.914,271.801,364.728,163.018,0,1,0
43886720_26171,2016-03-28,132.032,253.108,411.57,329.529,381.687,233.307,0,1,0
43886720_26171,2016-04-04,164.28,249.856,378.584,312.043,382.217,199.612,0,1,0
43886720_26171,2016-04-11,149.257,230.171,343.179,242.59,334.861,197.956,0,1,0
43886720_26171,2016-04-18,93.639,181.486,282.13,184.196,243.103,143.708,0,1,0
43886720_26171,2016-04-25,83.616,149.903,296.409,131.345,208.292,151.172,0,1,0
43886720_26171,2016-05-02,95.99,221.454,314.707,133.697,230.134,132.681,0,1,0
43886720_26171,2016-05-09,144.556,236.501,377.216,154.367,297.988,156.843,0,1,0
43886720_26171,2016-05-16,139.774,259.442,352.235,150.089,278.869,131.899,0,1,0
43886720_26171,2016-05-23,171.153,262.647,380.012,167.243,296.733,124.316,0,1,0
43886720_26171,2016-05-30,166.123,253.999,396.964,142.416,207.421,157.851,1,1,0
43886720_26171,2016-06-06,233.529,338.473,411.132,258.13,381.709,171.298,0,1,0
43886720_26171,2016-06-13,284.048,423.126,382.245,322.353,422.041,189.431,0,1,0
43886720_26171,2016-06-20,272.663,396.944,303.012,318.346,402.185,223.195,0,1,0
45168931_23358,2014-11-10,318.827,221.992,301.149,153.503,432.243,147.542,1,1,0
45168931_23358,2014-11-17,246.994,156.377,298.469,192.651,422.269,169.865,0,1,0
45168931_23358,2014-11-24,220.654,156.25,258.882,160.843,291.558,141.694,1,1,0
45168931_23358,2014-12-01,337.934,189.489,315.9,253.079,431.341,216.158,0,1,0
45168931_23358,2014-12-08,355.538,242.634,352.477,273.603,545.481,243.12,0,1,0
45168931_23358,2014-12-15,279.489,232.094,275.675,230.337,633.548,223.383,0,1,0
45168931_23358,2014-12-22,226.76,175.694,260.181,173.006,430.098,171.862,1,1,0
45168931_23358,2014-12-29,121.156,206.315,219.401,217.928,431.303,215.061,1,1,0
45168931_23358,2015-01-05,205.748,310.421,327.798,253.736,600.51,219.327,0,1,0
45168931_23358,2015-01-12,197.299,291.087,342.941,242.756,635.446,223.712,0,1,0
45168931_23358,2015-01-19,135.962,231.809,221.109,161.783,260.489,154.213,1,1,0
45168931_23358,2015-01-26,142.468,288.627,343.872,289.272,307.036,179.826,0,1,0
45168931_23358,2015-02-02,166.934,352.317,388.095,272.56,319.581,169.565,0,1,0
45168931_23358,2015-02-09,223.655,367.075,458.528,206.681,410.988,187.487,0,1,0
45168931_23358,2015-02-16,170.823,355.253,349.101,128.565,425.646,161.148,0,1,0
45168931_23358,2015-02-23,204.233,428.43,340.505,79.708,401.168,176.279,0,1,0
45168931_23358,2015-03-02,212.306,464.08,357.327,83.814,468.015,197.111,0,1,0
45168931_23358,2015-03-09,224.508,441.844,451.053,139.14,512.498,212.453,0,1,0
45168931_23358,2015-03-16,193.73,271.884,323.337,158.561,440.731,186.625,0,1,0
45168931_23358,2015-03-23,191.593,206.56,310.214,181.62,353.875,187.498,0,1,0
45168931_23358,2015-03-30,205.004,186.978,252.577,247.503,362.969,208.59,0,1,0
45168931_23358,2015-04-06,245.972,182.611,306.711,247.855,360.479,198.754,0,1,0
45168931_23358,2015-04-13,257.93,100.263,329.967,185.583,346.556,175.06,0,1,0
45168931_23358,2015-04-20,184.426,46.169,254.648,135.374,236.998,170.901,0,1,0
45168931_23358,2015-04-27,219.297,32.154,245.153,158.665,220.942,188.079,0,1,0
45168931_23358,2015-05-04,193.502,58.804,314.802,148.86,271.855,163.093,0,1,0
45168931_23358,2015-05-11,181.709,92.737,343.349,138.827,320.12,140.632,0,1,0
45168931_23358,2015-05-18,114.678,85.618,286.495,106.54,327.16,122.826,0,1,0
45168931_23358,2015-05-25,68.491,153.184,238.808,87.946,297.463,120.672,1,1,0
45168931_23358,2015-06-01,99.635,181.373,333.928,116.826,356.106,164.773,0,1,0
45168931_23358,2015-06-08,193.188,190.389,483.365,116.436,525.787,199.302,0,1,0
45168931_23358,2015-06-15,207.956,200.427,397.388,100.985,610.719,195.332,0,1,0
45168931_23358,2015-06-22,206.66,190.924,402.063,114.026,541.562,231.098,0,1,0
45168931_23358,2015-06-29,290.536,210.868,364.825,152.392,471.824,257.322,1,1,0
45168931_23358,2015-07-06,322.615,273.033,402.354,176.572,586.569,242.405,0,1,0
45168931_23358,2015-07-13,355.469,300.238,411.551,184.924,569.808,200.95,0,1,0
45168931_23358,2015-07-20,298.651,246.719,318.601,144.124,462.871,173.371,0,1,0
45168931_23358,2015-07-27,269.434,260.857,290.382,224.863,435.276,140.54,0,1,0
45168931_23358,2015-08-03,311.098,312.389,380.902,248.909,454.474,153.832,0,1,0
45168931_23358,2015-08-10,328.485,333.434,414.807,225.117,585.781,199.171,0,1,0
45168931_23358,2015-08-17,214.785,272.282,357.761,128.492,504.563,184.581,0,1,0
45168931_23358,2015-08-24,190.628,252.012,328.873,147.829,467.967,182.609,0,1,0
45168931_23358,2015-08-31,199.549,207.112,247.65,141.798,519.319,203.701,0,1,0
45168931_23358,2015-09-07,211.419,268.515,214.45,161.043,481.289,161.803,1,1,0
45168931_23358,2015-09-14,223.998,211.882,252.159,146.505,601.132,204.735,0,1,0
45168931_23358,2015-09-21,187.778,188.279,192.723,118.892,512.897,234.683,0,1,0
45168931_23358,2015-09-28,217.677,222.736,225.297,134.67,573.949,265.851,0,1,0
45168931_23358,2015-10-05,240.701,295.228,279.809,177.406,540.822,236.55,0,1,0
45168931_23358,2015-10-12,216.964,237.188,253.776,153.052,424.678,221.531,1,1,0
45168931_23358,2015-10-19,224.578,231.111,228.002,127.456,550.431,173.291,0,1,0
45168931_23358,2015-10-26,236.393,249.419,274.164,134.789,633.926,153.81,0,1,0
45168931_23358,2015-11-02,268.29,323.604,279.649,147.395,651.269,138.028,0,1,0
45168931_23358,2015-11-09,318.389,252.011,296.908,167.762,574.946,169.451,1,1,0
45168931_23358,2015-11-16,295.349,200.728,271.503,182.4,602.849,158.677,0,1,0
45168931_23358,2015-11-23,253.86,137.453,233.41,153.111,328.838,132.835,1,1,0
45168931_23358,2015-11-30,349.822,179.007,287.252,304.036,488.163,210.315,0,1,0
45168931_23358,2015-12-07,387.276,225.326,360.197,337.645,621.348,247.695,0,1,0
45168931_23358,2015-12-14,316.762,239.532,298.075,312.17,749.111,206.0,0,1,0
45168931_23358,2015-12-21,169.766,274.909,176.029,179.304,495.512,151.256,1,1,0
45168931_23358,2015-12-28,147.477,246.333,193.248,235.792,636.808,189.536,1,1,0
45168931_23358,2016-01-04,198.845,343.228,274.367,375.295,707.732,197.268,0,1,0
45168931_23358,2016-01-11,200.301,306.393,329.099,390.488,664.629,178.371,0,1,0
45168931_23358,2016-01-18,108.034,207.222,198.083,225.174,365.923,150.081,1,1,0
45168931_23358,2016-01-25,138.282,312.269,208.349,273.899,296.308,164.661,0,1,0
45168931_23358,2016-02-01,175.095,386.147,231.246,250.986,312.912,186.668,0,1,0
45168931_23358,2016-02-08,226.464,368.32,305.041,263.147,408.472,184.18,0,1,0
45168931_23358,2016-02-15,216.293,334.31,273.926,170.878,491.373,153.431,0,1,0
45168931_23358,2016-02-22,222.052,440.82,296.745,126.686,457.087,134.891,0,1,0
45168931_23358,2016-02-29,268.188,449.886,338.195,127.838,462.542,152.624,0,1,0
45168931_23358,2016-03-07,280.05,502.933,426.707,171.901,554.907,205.911,0,1,0
45168931_23358,2016-03-14,228.913,397.646,354.288,202.117,528.88,197.543,0,1,0
45168931_23358,2016-03-21,189.172,264.053,312.8,240.892,428.967,232.23,0,1,0
45168931_23358,2016-03-28,197.622,296.726,297.296,329.754,445.046,252.393,0,1,0
45168931_23358,2016-04-04,212.387,257.183,303.291,334.112,444.776,230.338,0,1,0
45168931_23358,2016-04-11,216.885,194.202,307.587,283.75,488.324,212.94,0,1,0
45168931_23358,2016-04-18,137.321,176.581,213.943,211.324,312.848,170.793,0,1,0
45168931_23358,2016-04-25,158.793,164.986,233.727,229.924,260.337,171.361,0,1,0
45168931_23358,2016-05-02,171.485,204.997,317.815,229.008,329.627,150.47,0,1,0
45168931_23358,2016-05-09,200.679,212.701,388.282,240.007,425.479,137.991,0,1,0
45168931_23358,2016-05-16,170.056,143.803,306.786,180.685,462.56,95.728,0,1,0
45168931_23358,2016-05-23,152.661,144.799,280.193,155.917,427.959,78.51,0,1,0
45168931_23358,2016-05-30,140.923,169.995,295.334,112.273,342.567,75.388,1,1,0
45168931_23358,2016-06-06,215.113,275.688,320.12,188.114,487.69,126.18,0,1,0
45168931_23358,2016-06-13,228.715,261.315,291.579,203.359,609.351,152.757,0,1,0
45168931_23358,2016-06-20,245.946,241.693,301.029,191.13,501.367,172.344,0,1,0
49344785_35033,2014-11-10,146.839,177.44,384.943,103.216,330.446,263.885,1,1,0
49344785_35033,2014-11-17,152.166,147.364,347.292,81.297,292.403,238.011,0,1,0
49344785_35033,2014-11-24,137.68,121.375,293.125,65.7,239.67,229.453,1,1,0
49344785_35033,2014-12-01,210.837,117.451,354.158,112.6,311.658,393.721,0,1,0
49344785_35033,2014-12-08,285.409,137.952,388.466,129.168,389.788,366.353,0,1,0
49344785_35033,2014-12-15,221.01,142.808,344.548,104.709,416.403,288.005,0,1,0
49344785_35033,2014-12-22,153.346,137.721,370.549,92.061,337.06,238.098,1,1,0
49344785_35033,2014-12-29,144.9,114.481,371.745,125.203,329.774,271.606,1,1,0
49344785_35033,2015-01-05,226.583,134.81,441.151,144.507,426.442,296.889,0,1,0
49344785_35033,2015-01-12,208.929,181.443,477.436,116.696,353.189,287.31,0,1,0
49344785_35033,2015-01-19,112.453,100.903,338.381,71.104,180.44,172.31,1,1,0
49344785_35033,2015-01-26,152.817,162.837,472.426,99.254,183.925,268.904,0,1,0
49344785_35033,2015-02-02,175.582,178.243,503.287,114.05,188.033,293.773,0,1,0
49344785_35033,2015-02-09,233.012,249.99,539.134,112.228,252.963,268.743,0,1,0
49344785_35033,2015-02-16,191.97,195.035,477.596,82.99,260.228,249.459,0,1,0
49344785_35033,2015-02-23,213.773,219.362,475.096,78.147,255.24,269.353,0,1,0
49344785_35033,2015-03-02,232.572,251.749,493.151,126.535,411.074,279.026,0,1,0
49344785_35033,2015-03-09,224.726,251.278,431.068,122.181,476.122,281.773,0,1,0
49344785_35033,2015-03-16,166.774,190.696,367.319,100.974,390.962,200.954,0,1,0
49344785_35033,2015-03-23,121.307,147.662,361.505,108.46,377.339,191.298,0,1,0
49344785_35033,2015-03-30,140.328,124.427,351.669,135.048,469.486,206.102,0,1,0
49344785_35033,2015-04-06,172.798,103.031,337.313,153.337,451.649,198.895,0,1,0
49344785_35033,2015-04-13,202.376,94.829,340.704,131.434,418.346,180.812,0,1,0
49344785_35033,2015-04-20,136.899,52.734,241.393,121.939,290.692,145.898,0,1,0
49344785_35033,2015-04-27,176.416,47.234,262.486,160.391,306.697,166.949,0,1,0
49344785_35033,2015-05-04,186.188,66.224,278.337,153.595,323.279,200.046,0,1,0
49344785_35033,2015-05-11,190.861,110.562,305.695,132.442,345.966,177.512,0,1,0
49344785_35033,2015-05-18,142.281,107.487,261.589,99.722,247.424,141.107,0,1,0
49344785_35033,2015-05-25,103.886,114.265,263.062,78.39,197.431,156.21,1,1,0
49344785_35033,2015-06-01,172.827,161.291,364.022,94.653,277.699,249.631,0,1,0
49344785_35033,2015-06-08,200.905,185.161,467.235,112.028,331.027,257.49,0,1,0
49344785_35033,2015-06-15,181.2,209.148,473.821,105.9,407.777,205.642,0,1,0
49344785_35033,2015-06-22,175.088,179.634,415.926,112.817,400.805,265.575,0,1,0
49344785_35033,2015-06-29,177.164,209.208,503.829,134.198,295.909,321.532,1,1,0
49344785_35033,2015-07-06,269.642,190.621,417.146,148.537,409.721,280.334,0,1,0
49344785_35033,2015-07-13,247.171,203.899,379.863,121.975,390.776,239.231,0,1,0
49344785_35033,2015-07-20,209.296,153.915,261.954,77.227,259.731,238.806,0,1,0
49344785_35033,2015-07-27,186.848,136.863,233.94,118.305,257.925,290.332,0,1,0
49344785_35033,2015-08-03,223.009,132.407,285.483,130.532,269.053,315.238,0,1,0
49344785_35033,2015-08-10,239.905,163.667,327.711,107.904,291.925,303.673,0,1,0
49344785_35033,2015-08-17,198.258,111.413,306.957,70.189,201.578,290.346,0,1,0
49344785_35033,2015-08-24,192.42,118.785,304.113,63.149,182.721,344.911,0,1,0
49344785_35033,2015-08-31,170.399,111.377,360.502,71.397,156.85,373.45,0,1,0
49344785_35033,2015-09-07,173.823,108.642,237.864,73.237,219.447,305.469,1,1,0
49344785_35033,2015-09-14,245.356,114.861,249.94,67.107,304.238,306.038,0,1,0
49344785_35033,2015-09-21,183.648,94.15,189.339,53.374,320.014,347.703,0,1,0
49344785_35033,2015-09-28,225.309,106.711,197.498,73.742,327.965,463.316,0,1,0
49344785_35033,2015-10-05,223.142,140.933,238.1,87.206,346.672,436.132,0,1,0
49344785_35033,2015-10-12,165.395,158.952,239.616,68.734,307.106,344.633,1,1,0
49344785_35033,2015-10-19,156.356,172.174,293.481,58.545,249.565,274.606,0,1,0
49344785_35033,2015-10-26,150.303,196.661,384.186,69.207,294.312,287.166,0,1,0
49344785_35033,2015-11-02,187.217,187.226,461.565,70.354,330.925,310.202,0,1,0
49344785_35033,2015-11-09,284.853,184.219,432.807,86.312,335.966,280.618,1,1,0
49344785_35033,2015-11-16,225.135,145.0,422.428,88.905,335.102,233.895,0,1,0
49344785_35033,2015-11-23,206.785,89.168,449.586,65.002,216.489,178.006,1,1,0
49344785_35033,2015-11-30,336.071,129.173,525.773,139.739,331.349,284.418,0,1,0
49344785_35033,2015-12-07,350.202,180.748,489.182,143.974,410.448,320.002,0,1,0
49344785_35033,2015-12-14,292.516,174.56,424.918,128.561,475.69,291.397,0,1,0
49344785_35033,2015-12-21,182.585,144.538,268.353,91.054,417.089,242.973,1,1,0
