series,month,value
T11398,2008-11-01,3390.0
T11398,2008-12-01,3410.0
T11398,2009-01-01,3300.0
T11398,2009-02-01,3290.0
T11398,2009-03-01,3230.0
T11398,2009-04-01,3220.0
T11398,2009-05-01,3190.0
T11398,2009-06-01,3190.0
T11398,2009-07-01,3190.0
T11398,2009-08-01,3190.0
T11398,2009-09-01,3160.0
T11398,2009-10-01,3190.0
T11398,2009-11-01,3200.0
T11398,2009-12-01,3220.0
T11398,2010-01-01,3100.0
T11398,2010-02-01,3110.0
T11398,2010-03-01,3130.0
T11398,2010-04-01,3150.0
T11398,2010-05-01,3160.0
T11398,2010-06-01,3180.0
T11398,2010-07-01,3180.0
T11398,2010-08-01,3190.0
T11398,2010-09-01,3180.0
T11398,2010-10-01,3240.0
T11398,2010-11-01,3250.0
T11398,2010-12-01,3240.0
T11398,2011-01-01,3110.0
T11398,2011-02-01,3110.0
T11398,2011-03-01,3130.0
T11398,2011-04-01,3200.0
T11398,2011-05-01,3180.0
T11398,2011-06-01,3190.0
T11398,2011-07-01,3190.0
T11398,2011-08-01,3210.0
T11398,2011-09-01,3200.0
T11398,2011-10-01,3220.0
T11398,2011-11-01,3230.0
T11398,2011-12-01,3230.0
T11398,2012-01-01,3170.0
T11398,2012-02-01,3190.0
T11398,2012-03-01,3200.0
T11398,2012-04-01,3240.0
T11398,2012-05-01,3260.0
T11398,2012-06-01,3250.0
T11398,2012-07-01,3220.0
T11398,2012-08-01,3230.0
T11398,2012-09-01,3250.0
T11398,2012-10-01,3230.0
T11398,2012-11-01,3250.0
T11398,2012-12-01,3240.0
T11398,2013-01-01,3180.0
T11398,2013-02-01,3220.0
T11398,2013-03-01,3210.0
T11398,2013-04-01,3260.0
T11398,2013-05-01,3280.0
T11398,2013-06-01,3270.0
T11398,2013-07-01,3250.0
T11398,2013-08-01,3300.0
T11398,2013-09-01,3290.0
T11398,2013-10-01,3320.0
T11398,2013-11-01,3330.0
T11398,2013-12-01,3360.0
T11398,2014-01-01,3340.0
T11398,2014-02-01,3340.0
T11398,2014-03-01,3370.0
T11398,2014-04-01,3400.0
T11398,2014-05-01,3390.0
T11398,2014-06-01,3370.0
T11398,2014-07-01,3350.0
T11398,2014-08-01,3370.0
T11398,2014-09-01,3400.0
T11398,2014-10-01,3420.0
T11398,2014-11-01,3440.0
T11398,2014-12-01,3450.0
T11398,2015-01-01,3390.0
T11398,2015-02-01,3390.0
T11398,2015-03-01,3410.0
T11398,2015-04-01,3440.0
T11398,2015-05-01,3440.0
T11398,2015-06-01,3450.0
T11398,2015-07-01,3410.0
T11398,2015-08-01,3430.0
T11398,2015-09-01,3430.0
T11398,2015-10-01,3460.0
T11398,2015-11-01,3480.0
T11398,2015-12-01,3490.0
T11398,2016-01-01,3450.0
T11398,2016-02-01,3450.0
T11398,2016-03-01,3460.0
T11398,2016-04-01,3490.0
T11398,2016-05-01,3490.0
T11398,2016-06-01,3500.0
T11398,2016-07-01,3490.0
T11398,2016-08-01,3500.0
T11398,2016-09-01,3500.0
T11398,2016-10-01,3520.0
T11398,2016-11-01,3540.0
T11398,2016-12-01,3530.0
T11483,2003-07-01,2600.0
T11483,2003-08-01,2600.0
T11483,2003-09-01,2620.0
T11483,2003-10-01,2610.0
T11483,2003-11-01,2610.0
T11483,2003-12-01,2610.0
T11483,2004-01-01,2520.0
T11483,2004-02-01,2500.0
T11483,2004-03-01,2510.0
T11483,2004-04-01,2510.0
T11483,2004-05-01,2540.0
T11483,2004-06-01,2590.0
T11483,2004-07-01,2540.0
T11483,2004-08-01,2560.0
T11483,2004-09-01,2560.0
T11483,2004-10-01,2540.0
T11483,2004-11-01,2560.0
T11483,2004-12-01,2570.0
T11483,2005-01-01,2510.0
T11483,2005-02-01,2490.0
T11483,2005-03-01,2520.0
T11483,2005-04-01,2570.0
T11483,2005-05-01,2590.0
T11483,2005-06-01,2600.0
T11483,2005-07-01,2620.0
T11483,2005-08-01,2600.0
T11483,2005-09-01,2610.0
T11483,2005-10-01,2570.0
T11483,2005-11-01,2580.0
T11483,2005-12-01,2570.0
T11483,2006-01-01,2520.0
T11483,2006-02-01,2500.0
T11483,2006-03-01,2510.0
T11483,2006-04-01,2530.0
T11483,2006-05-01,2530.0
T11483,2006-06-01,2570.0
T11483,2006-07-01,2540.0
T11483,2006-08-01,2560.0
T11483,2006-09-01,2550.0
T11483,2006-10-01,2530.0
T11483,2006-11-01,2550.0
T11483,2006-12-01,2550.0
T11483,2007-01-01,2490.0
T11483,2007-02-01,2470.0
T11483,2007-03-01,2490.0
T11483,2007-04-01,2520.0
T11483,2007-05-01,2540.0
T11483,2007-06-01,2530.0
T11483,2007-07-01,2530.0
T11483,2007-08-01,2500.0
T11483,2007-09-01,2480.0
T11483,2007-10-01,2500.0
T11483,2007-11-01,2500.0
T11483,2007-12-01,2500.0
T11483,2008-01-01,2440.0
T11483,2008-02-01,2420.0
T11483,2008-03-01,2430.0
T11483,2008-04-01,2450.0
T11483,2008-05-01,2460.0
T11483,2008-06-01,2460.0
T11483,2008-07-01,2470.0
T11483,2008-08-01,2480.0
T11483,2008-09-01,2470.0
T11483,2008-10-01,2450.0
T11483,2008-11-01,2440.0
T11483,2008-12-01,2430.0
T11483,2009-01-01,2350.0
T11483,2009-02-01,2330.0
T11483,2009-03-01,2310.0
T11483,2009-04-01,2300.0
T11483,2009-05-01,2300.0
T11483,2009-06-01,2300.0
T11483,2009-07-01,2310.0
T11483,2009-08-01,2310.0
T11483,2009-09-01,2300.0
T11483,2009-10-01,2300.0
T11483,2009-11-01,2280.0
T11483,2009-12-01,2300.0
T11483,2010-01-01,2220.0
T11483,2010-02-01,2210.0
T11483,2010-03-01,2230.0
T11483,2010-04-01,2250.0
T11483,2010-05-01,2260.0
T11483,2010-06-01,2310.0
T11483,2010-07-01,2310.0
T11483,2010-08-01,2310.0
T11483,2010-09-01,2300.0
T11483,2010-10-01,2300.0
T11483,2010-11-01,2300.0
T11483,2010-12-01,2300.0
T11483,2011-01-01,2260.0
T11483,2011-02-01,2260.0
T11483,2011-03-01,2280.0
T11483,2011-04-01,2310.0
T11483,2011-05-01,2310.0
T11483,2011-06-01,2340.0
T11483,2011-07-01,2340.0
T11483,2011-08-01,2340.0
T11483,2011-09-01,2330.0
T11483,2011-10-01,2330.0
T11483,2011-11-01,2330.0
T11483,2011-12-01,2340.0
T11483,2012-01-01,2290.0
T11483,2012-02-01,2290.0
T11483,2012-03-01,2330.0
T11483,2012-04-01,2350.0
T11483,2012-05-01,2360.0
T11483,2012-06-01,2380.0
T11483,2012-07-01,2330.0
T11483,2012-08-01,2340.0
T11483,2012-09-01,2340.0
T11483,2012-10-01,2290.0
T11483,2012-11-01,2300.0
T11483,2012-12-01,2280.0
T11483,2013-01-01,2210.0
T11483,2013-02-01,2230.0
T11483,2013-03-01,2250.0
T11483,2013-04-01,2270.0
T11483,2013-05-01,2250.0
T11483,2013-06-01,2260.0
T11483,2013-07-01,2250.0
T11483,2013-08-01,2260.0
T11483,2013-09-01,2250.0
T11483,2013-10-01,2280.0
T11483,2013-11-01,2270.0
T11483,2013-12-01,2210.0
T11483,2014-01-01,2180.0
T11483,2014-02-01,2210.0
T11483,2014-03-01,2240.0
T11483,2014-04-01,2260.0
T11483,2014-05-01,2270.0
T11483,2014-06-01,2290.0
T11483,2014-07-01,2270.0
T11483,2014-08-01,2310.0
T11483,2014-09-01,2310.0
T11483,2014-10-01,2320.0
T11483,2014-11-01,2330.0
T11483,2014-12-01,2350.0
T11483,2015-01-01,2310.0
T11483,2015-02-01,2300.0
T11483,2015-03-01,2330.0
T11483,2015-04-01,2330.0
T11483,2015-05-01,2340.0
T11483,2015-06-01,2330.0
T11483,2015-07-01,2320.0
T11483,2015-08-01,2320.0
T11483,2015-09-01,2330.0
T11483,2015-10-01,2320.0
T11483,2015-11-01,2330.0
T11483,2015-12-01,2310.0
T11483,2016-01-01,2270.0
T11483,2016-02-01,2270.0
T11483,2016-03-01,2300.0
T11483,2016-04-01,2330.0
T11483,2016-05-01,2310.0
T11483,2016-06-01,2350.0
T11483,2016-07-01,2310.0
T11483,2016-08-01,2300.0
T11483,2016-09-01,2300.0
T11483,2016-10-01,2330.0
T11483,2016-11-01,2330.0
T11483,2016-12-01,2300.0
T11564,2003-07-01,5080.0
T11564,2003-08-01,5090.0
T11564,2003-09-01,5160.0
T11564,2003-10-01,5170.0
T11564,2003-11-01,5220.0
T11564,2003-12-01,5180.0
T11564,2004-01-01,5040.0
T11564,2004-02-01,5030.0
T11564,2004-03-01,5120.0
T11564,2004-04-01,5190.0
T11564,2004-05-01,5220.0
T11564,2004-06-01,5230.0
T11564,2004-07-01,5230.0
T11564,2004-08-01,5200.0
T11564,2004-09-01,5220.0
T11564,2004-10-01,5240.0
T11564,2004-11-01,5250.0
T11564,2004-12-01,5220.0
T11564,2005-01-01,5070.0
T11564,2005-02-01,5100.0
T11564,2005-03-01,5110.0
T11564,2005-04-01,5220.0
T11564,2005-05-01,5180.0
T11564,2005-06-01,5190.0
T11564,2005-07-01,5180.0
T11564,2005-08-01,5190.0
T11564,2005-09-01,5260.0
T11564,2005-10-01,5300.0
T11564,2005-11-01,5300.0
T11564,2005-12-01,5220.0
T11564,2006-01-01,5080.0
T11564,2006-02-01,5090.0
T11564,2006-03-01,5140.0
T11564,2006-04-01,5250.0
T11564,2006-05-01,5230.0
T11564,2006-06-01,5250.0
T11564,2006-07-01,5190.0
T11564,2006-08-01,5220.0
T11564,2006-09-01,5330.0
T11564,2006-10-01,5330.0
T11564,2006-11-01,5360.0
T11564,2006-12-01,5320.0
T11564,2007-01-01,5190.0
T11564,2007-02-01,5160.0
T11564,2007-03-01,5190.0
T11564,2007-04-01,5280.0
T11564,2007-05-01,5290.0
T11564,2007-06-01,5320.0
T11564,2007-07-01,5330.0
T11564,2007-08-01,5350.0
T11564,2007-09-01,5390.0
T11564,2007-10-01,5470.0
T11564,2007-11-01,5460.0
T11564,2007-12-01,5430.0
T11564,2008-01-01,5260.0
T11564,2008-02-01,5240.0
T11564,2008-03-01,5230.0
T11564,2008-04-01,5300.0
T11564,2008-05-01,5290.0
T11564,2008-06-01,5320.0
T11564,2008-07-01,5280.0
T11564,2008-08-01,5300.0
T11564,2008-09-01,5400.0
T11564,2008-10-01,5380.0
T11564,2008-11-01,5380.0
T11564,2008-12-01,5240.0
T11564,2009-01-01,5100.0
T11564,2009-02-01,5090.0
T11564,2009-03-01,5110.0
T11564,2009-04-01,5190.0
T11564,2009-05-01,5210.0
T11564,2009-06-01,5180.0
T11564,2009-07-01,5160.0
T11564,2009-08-01,5130.0
T11564,2009-09-01,5250.0
T11564,2009-10-01,5180.0
T11564,2009-11-01,5190.0
T11564,2009-12-01,5130.0
T11564,2010-01-01,4950.0
T11564,2010-02-01,4970.0
T11564,2010-03-01,5000.0
T11564,2010-04-01,5080.0
T11564,2010-05-01,5050.0
T11564,2010-06-01,5050.0
T11564,2010-07-01,5020.0
T11564,2010-08-01,5050.0
T11564,2010-09-01,5140.0
T11564,2010-10-01,5160.0
T11564,2010-11-01,5180.0
T11564,2010-12-01,5140.0
T11564,2011-01-01,5000.0
T11564,2011-02-01,4970.0
T11564,2011-03-01,5070.0
T11564,2011-04-01,5110.0
T11564,2011-05-01,5070.0
T11564,2011-06-01,5090.0
T11564,2011-07-01,5070.0
T11564,2011-08-01,5110.0
T11564,2011-09-01,5190.0
T11564,2011-10-01,5160.0
T11564,2011-11-01,5200.0
T11564,2011-12-01,5120.0
T11564,2012-01-01,5030.0
T11564,2012-02-01,5090.0
T11564,2012-03-01,5160.0
T11564,2012-04-01,5160.0
T11564,2012-05-01,5210.0
T11564,2012-06-01,5200.0
T11564,2012-07-01,5110.0
T11564,2012-08-01,5140.0
T11564,2012-09-01,5210.0
T11564,2012-10-01,5190.0
T11564,2012-11-01,5200.0
T11564,2012-12-01,5170.0
T11564,2013-01-01,5020.0
T11564,2013-02-01,5030.0
T11564,2013-03-01,5000.0
T11564,2013-04-01,5090.0
T11564,2013-05-01,5090.0
T11564,2013-06-01,5130.0
T11564,2013-07-01,5040.0
T11564,2013-08-01,5130.0
T11564,2013-09-01,5190.0
T11564,2013-10-01,5190.0
T11564,2013-11-01,5220.0
T11564,2013-12-01,5150.0
T11564,2014-01-01,4970.0
T11564,2014-02-01,4960.0
T11564,2014-03-01,5050.0
T11564,2014-04-01,5150.0
T11564,2014-05-01,5150.0
T11564,2014-06-01,5160.0
T11564,2014-07-01,5090.0
T11564,2014-08-01,5120.0
T11564,2014-09-01,5200.0
T11564,2014-10-01,5210.0
T11564,2014-11-01,5250.0
T11564,2014-12-01,5210.0
T11564,2015-01-01,5080.0
T11564,2015-02-01,5050.0
T11564,2015-03-01,5050.0
T11564,2015-04-01,5050.0
T11564,2015-05-01,5120.0
T11564,2015-06-01,5130.0
T11564,2015-07-01,5070.0
T11564,2015-08-01,5130.0
T11564,2015-09-01,5150.0
T11564,2015-10-01,5180.0
T11564,2015-11-01,5240.0
T11564,2015-12-01,5180.0
T11564,2016-01-01,5050.0
T11564,2016-02-01,5050.0
T11564,2016-03-01,5090.0
T11564,2016-04-01,5140.0
T11564,2016-05-01,5140.0
T11564,2016-06-01,5180.0
T11564,2016-07-01,5130.0
T11564,2016-08-01,5160.0
T11564,2016-09-01,5150.0
T11564,2016-10-01,5160.0
T11564,2016-11-01,5170.0
T11564,2016-12-01,5110.0
T11673,2003-07-01,2050.0
T11673,2003-08-01,2090.0
T11673,2003-09-01,2120.0
T11673,2003-10-01,2160.0
T11673,2003-11-01,2170.0
T11673,2003-12-01,2180.0
T11673,2004-01-01,2090.0
T11673,2004-02-01,2110.0
T11673,2004-03-01,2110.0
T11673,2004-04-01,2150.0
T11673,2004-05-01,2150.0
T11673,2004-06-01,2110.0
T11673,2004-07-01,2100.0
T11673,2004-08-01,2100.0
T11673,2004-09-01,2130.0
T11673,2004-10-01,2180.0
T11673,2004-11-01,2210.0
T11673,2004-12-01,2200.0
T11673,2005-01-01,2090.0
T11673,2005-02-01,2110.0
T11673,2005-03-01,2090.0
T11673,2005-04-01,2130.0
T11673,2005-05-01,2110.0
T11673,2005-06-01,2080.0
T11673,2005-07-01,2090.0
T11673,2005-08-01,2090.0
T11673,2005-09-01,2160.0
T11673,2005-10-01,2150.0
T11673,2005-11-01,2170.0
T11673,2005-12-01,2150.0
T11673,2006-01-01,2070.0
T11673,2006-02-01,2100.0
T11673,2006-03-01,2080.0
T11673,2006-04-01,2150.0
T11673,2006-05-01,2150.0
T11673,2006-06-01,2140.0
T11673,2006-07-01,2160.0
T11673,2006-08-01,2140.0
T11673,2006-09-01,2200.0
T11673,2006-10-01,2170.0
T11673,2006-11-01,2220.0
T11673,2006-12-01,2180.0
T11673,2007-01-01,2150.0
T11673,2007-02-01,2160.0
T11673,2007-03-01,2150.0
T11673,2007-04-01,2200.0
T11673,2007-05-01,2170.0
T11673,2007-06-01,2150.0
T11673,2007-07-01,2150.0
T11673,2007-08-01,2160.0
T11673,2007-09-01,2180.0
T11673,2007-10-01,2210.0
T11673,2007-11-01,2220.0
T11673,2007-12-01,2190.0
T11673,2008-01-01,2130.0
T11673,2008-02-01,2180.0
T11673,2008-03-01,2180.0
T11673,2008-04-01,2200.0
T11673,2008-05-01,2200.0
T11673,2008-06-01,2190.0
T11673,2008-07-01,2160.0
T11673,2008-08-01,2170.0
T11673,2008-09-01,2200.0
T11673,2008-10-01,2250.0
T11673,2008-11-01,2240.0
T11673,2008-12-01,2230.0
T11673,2009-01-01,2130.0
T11673,2009-02-01,2150.0
T11673,2009-03-01,2160.0
T11673,2009-04-01,2180.0
T11673,2009-05-01,2170.0
T11673,2009-06-01,2180.0
T11673,2009-07-01,2170.0
T11673,2009-08-01,2170.0
T11673,2009-09-01,2190.0
T11673,2009-10-01,2220.0
T11673,2009-11-01,2200.0
T11673,2009-12-01,2190.0
T11673,2010-01-01,2100.0
T11673,2010-02-01,2130.0
T11673,2010-03-01,2120.0
T11673,2010-04-01,2170.0
T11673,2010-05-01,2150.0
T11673,2010-06-01,2170.0
T11673,2010-07-01,2170.0
T11673,2010-08-01,2140.0
T11673,2010-09-01,2180.0
T11673,2010-10-01,2180.0
T11673,2010-11-01,2190.0
T11673,2010-12-01,2190.0
T11673,2011-01-01,2120.0
T11673,2011-02-01,2140.0
T11673,2011-03-01,2170.0
T11673,2011-04-01,2190.0
T11673,2011-05-01,2180.0
T11673,2011-06-01,2180.0
T11673,2011-07-01,2190.0
T11673,2011-08-01,2220.0
T11673,2011-09-01,2260.0
T11673,2011-10-01,2250.0
T11673,2011-11-01,2250.0
T11673,2011-12-01,2230.0
T11673,2012-01-01,2160.0
T11673,2012-02-01,2190.0
T11673,2012-03-01,2190.0
T11673,2012-04-01,2230.0
T11673,2012-05-01,2190.0
T11673,2012-06-01,2200.0
T11673,2012-07-01,2220.0
T11673,2012-08-01,2220.0
T11673,2012-09-01,2270.0
T11673,2012-10-01,2280.0
T11673,2012-11-01,2300.0
T11673,2012-12-01,2270.0
T11673,2013-01-01,2180.0
T11673,2013-02-01,2270.0
T11673,2013-03-01,2290.0
T11673,2013-04-01,2330.0
T11673,2013-05-01,2320.0
T11673,2013-06-01,2300.0
T11673,2013-07-01,2300.0
T11673,2013-08-01,2320.0
T11673,2013-09-01,2340.0
T11673,2013-10-01,2360.0
T11673,2013-11-01,2380.0
T11673,2013-12-01,2350.0
T11673,2014-01-01,2240.0
T11673,2014-02-01,2310.0
T11673,2014-03-01,2320.0
T11673,2014-04-01,2360.0
T11673,2014-05-01,2350.0
T11673,2014-06-01,2330.0
T11673,2014-07-01,2320.0
T11673,2014-08-01,2340.0
T11673,2014-09-01,2400.0
T11673,2014-10-01,2420.0
T11673,2014-11-01,2430.0
T11673,2014-12-01,2400.0
T11673,2015-01-01,2340.0
T11673,2015-02-01,2380.0
T11673,2015-03-01,2380.0
T11673,2015-04-01,2440.0
T11673,2015-05-01,2430.0
T11673,2015-06-01,2420.0
T11673,2015-07-01,2430.0
T11673,2015-08-01,2450.0
T11673,2015-09-01,2510.0
T11673,2015-10-01,2530.0
T11673,2015-11-01,2530.0
T11673,2015-12-01,2490.0
T11673,2016-01-01,2410.0
T11673,2016-02-01,2460.0
T11673,2016-03-01,2470.0
T11673,2016-04-01,2510.0
T11673,2016-05-01,2490.0
T11673,2016-06-01,2490.0
T11673,2016-07-01,2510.0
T11673,2016-08-01,2500.0
T11673,2016-09-01,2550.0
T11673,2016-10-01,2570.0
T11673,2016-11-01,2580.0
T11673,2016-12-01,2560.0
T11687,2003-07-01,3600.0
T11687,2003-08-01,3620.0
T11687,2003-09-01,3660.0
T11687,2003-10-01,3700.0
T11687,2003-11-01,3690.0
T11687,2003-12-01,3720.0
T11687,2004-01-01,3600.0
T11687,2004-02-01,3620.0
T11687,2004-03-01,3650.0
T11687,2004-04-01,3730.0
T11687,2004-05-01,3760.0
T11687,2004-06-01,3700.0
T11687,2004-07-01,3670.0
T11687,2004-08-01,3670.0
T11687,2004-09-01,3720.0
T11687,2004-10-01,3760.0
T11687,2004-11-01,3780.0
T11687,2004-12-01,3800.0
T11687,2005-01-01,3660.0
T11687,2005-02-01,3700.0
T11687,2005-03-01,3730.0
T11687,2005-04-01,3790.0
T11687,2005-05-01,3820.0
T11687,2005-06-01,3750.0
T11687,2005-07-01,3750.0
T11687,2005-08-01,3750.0
T11687,2005-09-01,3830.0
T11687,2005-10-01,3870.0
T11687,2005-11-01,3890.0
T11687,2005-12-01,3900.0
T11687,2006-01-01,3780.0
T11687,2006-02-01,3800.0
T11687,2006-03-01,3840.0
T11687,2006-04-01,3920.0
T11687,2006-05-01,3950.0
T11687,2006-06-01,3870.0
T11687,2006-07-01,3850.0
T11687,2006-08-01,3850.0
T11687,2006-09-01,3920.0
T11687,2006-10-01,3940.0
T11687,2006-11-01,3990.0
T11687,2006-12-01,4010.0
T11687,2007-01-01,3860.0
T11687,2007-02-01,3880.0
T11687,2007-03-01,3920.0
T11687,2007-04-01,3970.0
T11687,2007-05-01,4020.0
T11687,2007-06-01,3950.0
T11687,2007-07-01,3910.0
T11687,2007-08-01,3890.0
T11687,2007-09-01,3970.0
T11687,2007-10-01,4020.0
T11687,2007-11-01,4050.0
T11687,2007-12-01,4050.0
T11687,2008-01-01,3920.0
T11687,2008-02-01,3940.0
T11687,2008-03-01,3970.0
T11687,2008-04-01,3970.0
T11687,2008-05-01,4000.0
T11687,2008-06-01,3940.0
T11687,2008-07-01,3910.0
T11687,2008-08-01,3890.0
T11687,2008-09-01,3960.0
T11687,2008-10-01,4020.0
T11687,2008-11-01,4010.0
T11687,2008-12-01,4040.0
T11687,2009-01-01,3900.0
T11687,2009-02-01,3920.0
T11687,2009-03-01,3910.0
T11687,2009-04-01,3970.0
T11687,2009-05-01,4010.0
T11687,2009-06-01,3930.0
T11687,2009-07-01,3920.0
T11687,2009-08-01,3900.0
T11687,2009-09-01,3990.0
T11687,2009-10-01,4060.0
T11687,2009-11-01,4080.0
T11687,2009-12-01,4100.0
T11687,2010-01-01,3970.0
T11687,2010-02-01,3980.0
T11687,2010-03-01,4000.0
T11687,2010-04-01,4070.0
T11687,2010-05-01,4100.0
T11687,2010-06-01,4020.0
T11687,2010-07-01,4020.0
T11687,2010-08-01,3980.0
T11687,2010-09-01,4100.0
T11687,2010-10-01,4150.0
T11687,2010-11-01,4170.0
T11687,2010-12-01,4210.0
T11687,2011-01-01,4050.0
T11687,2011-02-01,4090.0
T11687,2011-03-01,4100.0
T11687,2011-04-01,4180.0
T11687,2011-05-01,4210.0
T11687,2011-06-01,4110.0
T11687,2011-07-01,4110.0
T11687,2011-08-01,4120.0
T11687,2011-09-01,4230.0
T11687,2011-10-01,4290.0
T11687,2011-11-01,4330.0
T11687,2011-12-01,4360.0
T11687,2012-01-01,4190.0
T11687,2012-02-01,4220.0
T11687,2012-03-01,4250.0
T11687,2012-04-01,4270.0
T11687,2012-05-01,4310.0
T11687,2012-06-01,4200.0
T11687,2012-07-01,4170.0
T11687,2012-08-01,4200.0
T11687,2012-09-01,4260.0
T11687,2012-10-01,4320.0
T11687,2012-11-01,4380.0
T11687,2012-12-01,4370.0
T11687,2013-01-01,4270.0
T11687,2013-02-01,4270.0
T11687,2013-03-01,4310.0
T11687,2013-04-01,4270.0
T11687,2013-05-01,4310.0
T11687,2013-06-01,4200.0
T11687,2013-07-01,4190.0
T11687,2013-08-01,4170.0
T11687,2013-09-01,4210.0
T11687,2013-10-01,4260.0
T11687,2013-11-01,4310.0
T11687,2013-12-01,4330.0
T11687,2014-01-01,4210.0
T11687,2014-02-01,4190.0
T11687,2014-03-01,4210.0
T11687,2014-04-01,4270.0
T11687,2014-05-01,4300.0
T11687,2014-06-01,4230.0
T11687,2014-07-01,4200.0
T11687,2014-08-01,4210.0
T11687,2014-09-01,4270.0
T11687,2014-10-01,4320.0
T11687,2014-11-01,4390.0
T11687,2014-12-01,4420.0
T11687,2015-01-01,4240.0
T11687,2015-02-01,4230.0
T11687,2015-03-01,4300.0
T11687,2015-04-01,4340.0
T11687,2015-05-01,4380.0
T11687,2015-06-01,4320.0
T11687,2015-07-01,4270.0
T11687,2015-08-01,4250.0
T11687,2015-09-01,4360.0
T11687,2015-10-01,4440.0
T11687,2015-11-01,4470.0
T11687,2015-12-01,4480.0
T11687,2016-01-01,4360.0
T11687,2016-02-01,4360.0
T11687,2016-03-01,4390.0
T11687,2016-04-01,4390.0
T11687,2016-05-01,4420.0
T11687,2016-06-01,4410.0
T11687,2016-07-01,4380.0
T11687,2016-08-01,4370.0
T11687,2016-09-01,4430.0
T11687,2016-10-01,4490.0
T11687,2016-11-01,4530.0
T11687,2016-12-01,4550.0
T11922,2003-07-01,6690.0
T11922,2003-08-01,6710.0
T11922,2003-09-01,6670.0
T11922,2003-10-01,6710.0
T11922,2003-11-01,6780.0
T11922,2003-12-01,6800.0
T11922,2004-01-01,6570.0
T11922,2004-02-01,6560.0
T11922,2004-03-01,6570.0
T11922,2004-04-01,6610.0
T11922,2004-05-01,6670.0
T11922,2004-06-01,6730.0
T11922,2004-07-01,6730.0
T11922,2004-08-01,6660.0
T11922,2004-09-01,6620.0
T11922,2004-10-01,6700.0
T11922,2004-11-01,6730.0
T11922,2004-12-01,6800.0
T11922,2005-01-01,6540.0
T11922,2005-02-01,6520.0
T11922,2005-03-01,6510.0
T11922,2005-04-01,6640.0
T11922,2005-05-01,6690.0
T11922,2005-06-01,6760.0
T11922,2005-07-01,6660.0
T11922,2005-08-01,6690.0
T11922,2005-09-01,6670.0
T11922,2005-10-01,6770.0
T11922,2005-11-01,6810.0
T11922,2005-12-01,6880.0
T11922,2006-01-01,6690.0
T11922,2006-02-01,6660.0
T11922,2006-03-01,6690.0
T11922,2006-04-01,6710.0
T11922,2006-05-01,6790.0
T11922,2006-06-01,6860.0
T11922,2006-07-01,6840.0
T11922,2006-08-01,6830.0
T11922,2006-09-01,6800.0
T11922,2006-10-01,6770.0
T11922,2006-11-01,6820.0
T11922,2006-12-01,6840.0
T11922,2007-01-01,6640.0
T11922,2007-02-01,6550.0
T11922,2007-03-01,6540.0
T11922,2007-04-01,6620.0
T11922,2007-05-01,6720.0
T11922,2007-06-01,6820.0
T11922,2007-07-01,6800.0
T11922,2007-08-01,6720.0
T11922,2007-09-01,6700.0
T11922,2007-10-01,6750.0
T11922,2007-11-01,6800.0
T11922,2007-12-01,6810.0
T11922,2008-01-01,6640.0
T11922,2008-02-01,6660.0
T11922,2008-03-01,6670.0
T11922,2008-04-01,6700.0
T11922,2008-05-01,6770.0
T11922,2008-06-01,6850.0
T11922,2008-07-01,6790.0
T11922,2008-08-01,6810.0
T11922,2008-09-01,6750.0
T11922,2008-10-01,6780.0
T11922,2008-11-01,6810.0
T11922,2008-12-01,6880.0
T11922,2009-01-01,6580.0
T11922,2009-02-01,6530.0
T11922,2009-03-01,6540.0
T11922,2009-04-01,6630.0
T11922,2009-05-01,6690.0
T11922,2009-06-01,6760.0
T11922,2009-07-01,6730.0
T11922,2009-08-01,6730.0
T11922,2009-09-01,6680.0
T11922,2009-10-01,6770.0
T11922,2009-11-01,6780.0
T11922,2009-12-01,6810.0
T11922,2010-01-01,6650.0
T11922,2010-02-01,6620.0
T11922,2010-03-01,6630.0
T11922,2010-04-01,6780.0
T11922,2010-05-01,6810.0
T11922,2010-06-01,6850.0
T11922,2010-07-01,6830.0
T11922,2010-08-01,6830.0
T11922,2010-09-01,6800.0
T11922,2010-10-01,6910.0
T11922,2010-11-01,6920.0
T11922,2010-12-01,6950.0
T11922,2011-01-01,6770.0
T11922,2011-02-01,6760.0
T11922,2011-03-01,6780.0
T11922,2011-04-01,6900.0
T11922,2011-05-01,6950.0
T11922,2011-06-01,7050.0
T11922,2011-07-01,7050.0
T11922,2011-08-01,6990.0
T11922,2011-09-01,6970.0
T11922,2011-10-01,7030.0
T11922,2011-11-01,7050.0
T11922,2011-12-01,7090.0
T11922,2012-01-01,6900.0
T11922,2012-02-01,6880.0
T11922,2012-03-01,6940.0
T11922,2012-04-01,7000.0
T11922,2012-05-01,7090.0
T11922,2012-06-01,7200.0
T11922,2012-07-01,7170.0
T11922,2012-08-01,7160.0
T11922,2012-09-01,7110.0
T11922,2012-10-01,7130.0
T11922,2012-11-01,7170.0
T11922,2012-12-01,7200.0
T11922,2013-01-01,6950.0
T11922,2013-02-01,6930.0
T11922,2013-03-01,7010.0
T11922,2013-04-01,7120.0
T11922,2013-05-01,7220.0
T11922,2013-06-01,7290.0
T11922,2013-07-01,7210.0
T11922,2013-08-01,7240.0
T11922,2013-09-01,7170.0
T11922,2013-10-01,7200.0
T11922,2013-11-01,7250.0
T11922,2013-12-01,7290.0
T11922,2014-01-01,7010.0
T11922,2014-02-01,7020.0
