series,day,value
T1120,641,6223.0
T1120,642,6118.6
T1120,643,6144.1
T1120,644,6147.8
T1120,645,6149.5
T1120,646,6073.3
T1120,647,6129.2
T1120,648,6189.7
T1120,649,6114.0
T1120,650,6290.7
T1120,651,6237.1
T1120,652,6153.7
T1120,653,6151.4
T1120,654,6210.6
T1120,655,6169.5
T1120,656,6141.4
T1120,657,6230.4
T1120,658,6243.5
T1120,659,6311.8
T1120,660,6237.6
T1120,661,6225.2
T1120,662,6233.9
T1120,663,6158.8
T1120,664,6159.1
T1120,665,6211.5
T1120,666,6245.8
T1120,667,6220.7
T1120,668,6149.8
T1120,669,6116.0
T1120,670,6112.8
T1120,671,6077.7
T1120,672,5989.4
T1120,673,6005.3
T1120,674,5917.9
T1120,675,5910.8
T1120,676,5945.1
T1120,677,5951.3
T1120,678,5913.9
T1120,679,5895.0
T1120,680,5925.6
T1120,681,5978.1
T1120,682,5934.6
T1120,683,5935.9
T1120,684,5941.5
T1120,685,5922.5
T1120,686,5923.0
T1120,687,5922.8
T1120,688,5978.3
T1120,689,5973.0
T1120,690,6059.5
T1120,691,6041.2
T1120,692,5923.3
T1120,693,5921.7
T1120,694,5902.3
T1120,695,5969.7
T1120,696,5929.6
T1120,697,5933.3
T1120,698,5889.7
T1120,699,5912.4
T1120,700,5909.8
T1120,701,5979.8
T1120,702,5946.7
T1120,703,5972.3
T1120,704,6049.4
T1120,705,6081.2
T1120,706,5956.9
T1120,707,5906.0
T1120,708,5943.9
T1120,709,5882.4
T1120,710,5823.2
T1120,711,5893.9
T1120,712,5922.7
T1120,713,5891.6
T1120,714,5959.6
T1120,715,5940.2
T1120,716,5901.2
T1120,717,5893.4
T1120,718,5837.6
T1120,719,5985.7
T1120,720,5914.2
T1120,721,5927.4
T1120,722,6109.4
T1120,723,6177.4
T1120,724,6201.5
T1120,725,6199.9
T1120,726,6158.8
T1120,727,6190.3
T1120,728,6182.1
T1120,729,6136.2
T1120,730,6221.3
T1120,731,6298.9
T1120,732,6291.1
T1120,733,6304.2
T1120,734,6405.8
T1120,735,6359.4
T1120,736,6327.1
T1120,737,6287.8
T1120,738,6161.9
T1120,739,6149.2
T1120,740,6004.1
T1120,741,6071.0
T1120,742,6135.6
T1120,743,6063.3
T1120,744,6008.6
T1120,745,5883.9
T1120,746,5818.5
T1120,747,5838.8
T1120,748,6010.5
T1120,749,5920.0
T1120,750,6001.1
T1120,751,5930.8
T1120,752,5881.7
T1120,753,5994.9
T1120,754,6002.6
T1120,755,5999.5
T1120,756,5884.0
T1120,757,5915.8
T1120,758,5879.1
T1120,759,5836.7
T1120,760,5884.4
T1120,761,6003.3
T1120,762,5944.4
T1120,763,5983.4
T1120,764,5944.6
T1120,765,5992.0
T1120,766,5937.2
T1120,767,5941.7
T1120,768,5966.7
T1120,769,6004.7
T1120,770,6067.5
T1120,771,6077.6
T1120,772,6104.8
T1120,773,6082.6
T1120,774,6087.6
T1120,775,6088.3
T1120,776,6144.6
T1120,777,6123.1
T1120,778,6114.4
T1120,779,6042.4
T1120,780,6019.2
T1120,781,6001.3
T1120,782,6104.4
T1120,783,6036.0
T1120,784,6089.1
T1120,785,6119.7
T1120,786,6206.6
T1120,787,6104.5
T1120,788,6114.5
T1120,789,6153.2
T1120,790,6135.1
T1120,791,6247.2
T1120,792,6286.5
T1120,793,6330.5
T1120,794,6323.2
T1120,795,6494.7
T1120,796,6524.7
T1120,797,6560.5
T1120,798,6506.3
T1120,799,6501.8
T1120,800,6466.0
T1120,801,6412.4
T1120,802,6489.9
T1120,803,6434.5
T1120,804,6516.4
T1120,805,6584.8
T1120,806,6597.7
T1120,807,6567.7
T1120,808,6535.1
T1120,809,6550.0
T1120,810,6543.4
T1120,811,6499.1
T1120,812,6628.0
T1120,813,6662.4
T1120,814,6584.6
T1120,815,6509.5
T1120,816,6456.0
T1120,817,6351.4
T1120,818,6365.5
T1120,819,6395.3
T1120,820,6360.4
T1120,821,6274.3
T1120,822,6259.4
T1120,823,6267.4
T1120,824,6242.0
T1120,825,6213.0
T1120,826,6197.9
T1120,827,6253.4
T1120,828,6290.4
T1120,829,6247.2
T1120,830,6203.6
T1120,831,6142.1
T1120,832,6280.9
T1120,833,6261.7
T1120,834,6386.5
T1120,835,6371.7
T1120,836,6317.7
T1120,837,6312.2
T1120,838,6275.9
T1120,839,6344.0
T1120,840,6196.0
T1120,841,6100.5
T1120,842,6194.9
T1120,843,6074.9
T1120,844,6079.0
T1120,845,6114.3
T1120,846,6168.4
T1120,847,6195.5
T1120,848,6167.5
T1120,849,6128.5
T1120,850,6103.9
T1120,851,6195.8
T1120,852,6247.4
T1120,853,6255.0
T1120,854,6260.9
T1120,855,6222.6
T1120,856,6239.8
T1120,857,6218.8
T1120,858,6378.9
T1120,859,6460.5
T1120,860,6485.1
T1120,861,6477.9
T1120,862,6429.2
T1120,863,6511.0
T1120,864,6550.3
T1120,865,6594.8
T1120,866,6544.5
T1120,867,6505.4
T1120,868,6459.7
T1120,869,6527.3
T1120,870,6458.7
T1120,871,6507.9
T1120,872,6352.0
T1120,873,6265.6
T1120,874,6234.7
T1120,875,6234.4
T1120,876,6195.3
T1120,877,6232.0
T1120,878,6151.0
T1120,879,6205.7
T1120,880,6235.7
T1120,881,6179.9
T1120,882,6137.0
T1120,883,6077.9
T1120,884,6048.6
T1120,885,6037.3
T1120,886,5966.5
T1120,887,5942.8
T1120,888,5932.1
T1120,889,5969.3
T1120,890,6030.8
T1120,891,6055.3
T1120,892,6001.0
T1120,893,5996.9
T1120,894,5969.6
T1120,895,5883.1
T1120,896,5932.6
T1120,897,6007.8
T1120,898,5991.5
T1120,899,5955.8
T1120,900,5993.2
T1120,901,5991.9
T1120,902,6011.2
T1120,903,5983.5
T1120,904,6014.0
T1120,905,6104.0
T1120,906,6092.8
T1120,907,6149.6
T1120,908,6156.2
T1120,909,6128.3
T1120,910,6109.0
T1120,911,6146.9
T1120,912,6205.1
T1120,913,6203.4
T1120,914,6125.7
T1120,915,6081.4
T1120,916,6089.2
T1120,917,6160.8
T1120,918,6212.9
T1120,919,6275.4
T1120,920,6328.1
T1120,921,6349.4
T1120,922,6401.0
T1120,923,6360.2
T1120,924,6427.5
T1120,925,6440.9
T1120,926,6506.3
T1120,927,6478.4
T1120,928,6528.7
T1120,929,6552.1
T1120,930,6542.5
T1120,931,6521.1
T1120,932,6498.2
T1120,933,6386.4
T1120,934,6428.1
T1120,935,6377.2
T1120,936,6414.4
T1120,937,6477.2
T1120,938,6444.2
T1120,939,6429.3
T1120,940,6454.8
T1120,941,6419.0
T1120,942,6407.1
T1120,943,6480.2
T1120,944,6544.8
T1120,945,6507.9
T1120,946,6532.9
T1120,947,6541.8
T1120,948,6602.7
T1120,949,6581.0
T1120,950,6623.8
T1120,951,6565.9
T1120,952,6645.5
T1120,953,6692.1
T1120,954,6650.0
T1120,955,6606.7
T1120,956,6533.4
T1120,957,6577.6
T1120,958,6625.9
T1120,959,6615.5
T1120,960,6584.0
T1120,961,6589.7
T1120,962,6661.0
T1120,963,6708.4
T1120,964,6681.8
T1120,965,6756.2
T1120,966,6827.2
T1120,967,6818.1
T1120,968,6789.4
T1120,969,6718.2
T1120,970,6616.8
T1120,971,6618.5
T1120,972,6623.0
T1120,973,6669.3
T1120,974,6711.7
T1120,975,6732.3
T1120,976,6796.4
T1120,977,6795.8
T1120,978,6800.6
T1120,979,6792.9
T1120,980,6838.1
T1120,981,6846.9
T1120,982,6864.3
T1120,983,6863.7
T1120,984,6857.2
T1120,985,6881.9
T1120,986,6872.9
T1120,987,6867.8
T1120,988,6903.9
T1120,989,6855.9
T1120,990,6891.3
T1120,991,6884.4
T1120,992,6830.7
T1120,993,6780.0
T1120,994,6708.0
T1120,995,6669.2
T1120,996,6718.8
T1120,997,6799.3
T1120,998,6791.5
T1120,999,6836.9
T1120,1000,6822.0
T1120,1001,6805.0
T1120,1002,6826.0
T1120,1003,6834.8
T1120,1004,6860.3
T1120,1005,6744.7
T1120,1006,6799.8
T1120,1007,6897.5
T1120,1008,6891.6
T1120,1009,6848.6
T1120,1010,6851.9
T1120,1011,6778.0
T1120,1012,6819.5
T1120,1013,6819.3
T1120,1014,6815.7
T1120,1015,6733.8
T1120,1016,6714.3
T1120,1017,6694.1
T1120,1018,6717.2
T1120,1019,6661.6
T1120,1020,6573.9
T1120,1021,6566.3
T1120,1022,6443.3
T1120,1023,6403.3
T1120,1024,6368.0
T1120,1025,6377.7
T1120,1026,6511.5
T1120,1027,6514.7
T1120,1028,6558.5
T1120,1029,6579.1
T1120,1030,6605.5
T1120,1031,6556.3
T1120,1032,6530.4
T1120,1033,6498.9
T1120,1034,6471.7
T1120,1035,6529.3
T1120,1036,6581.5
T1120,1037,6637.6
T1120,1038,6679.2
T1120,1039,6693.0
T1120,1040,6716.2
T1120,1041,6645.0
T1120,1042,6638.5
T1120,1043,6669.6
T1120,1044,6636.7
T1120,1045,6570.5
T1120,1046,6654.5
T1120,1047,6652.9
T1120,1048,6640.3
T1120,1049,6538.3
T1120,1050,6520.1
T1120,1051,6527.9
T1120,1052,6445.7
T1120,1053,6485.8
T1120,1054,6403.4
T1120,1055,6411.3
T1120,1056,6394.4
T1120,1057,6401.3
T1120,1058,6428.3
T1120,1059,6369.5
T1120,1060,6390.8
T1120,1061,6449.6
T1120,1062,6475.3
T1120,1063,6468.7
T1120,1064,6458.0
T1120,1065,6482.4
T1120,1066,6506.3
T1120,1067,6519.5
T1120,1068,6569.5
T1120,1069,6587.9
T1120,1070,6617.6
T1120,1071,6536.5
T1120,1072,6564.4
T1120,1073,6639.4
T1120,1074,6646.6
T1120,1075,6600.6
T1120,1076,6606.0
T1120,1077,6620.1
T1120,1078,6592.4
T1120,1079,6655.2
T1120,1080,6623.6
T1120,1081,6562.8
T1120,1082,6564.6
T1120,1083,6525.0
T1120,1084,6548.9
T1120,1085,6605.9
T1120,1086,6619.0
T1120,1087,6677.5
T1120,1088,6677.5
T1120,1089,6716.4
T1120,1090,6678.3
T1120,1091,6665.7
T1120,1092,6623.1
T1120,1093,6675.7
T1120,1094,6728.8
T1120,1095,6778.7
T1120,1096,6699.5
T1120,1097,6687.2
T1120,1098,6671.8
T1120,1099,6638.4
T1120,1100,6709.8
T1120,1101,6691.3
T1120,1102,6738.9
T1120,1103,6771.3
T1120,1104,6709.2
T1120,1105,6731.8
T1120,1106,6666.2
T1120,1107,6691.6
T1120,1108,6683.2
T1120,1109,6664.6
T1120,1110,6707.7
T1120,1111,6773.9
T1120,1112,6782.8
T1120,1113,6761.9
T1120,1114,6674.5
T1120,1115,6583.8
T1120,1116,6600.8
T1120,1117,6562.6
T1120,1118,6517.2
T1120,1119,6515.0
T1120,1120,6506.8
T1120,1121,6502.8
T1120,1122,6467.7
T1120,1123,6488.7
T1120,1124,6454.3
T1120,1125,6443.6
T1120,1126,6465.9
T1120,1127,6534.9
T1120,1128,6512.9
T1120,1129,6526.1
T1120,1130,6490.4
T1120,1131,6534.7
T1120,1132,6484.0
T1120,1133,6581.3
T1120,1134,6591.0
T1120,1135,6604.1
T1120,1136,6625.0
T1120,1137,6559.3
T1120,1138,6625.7
T1120,1139,6586.8
T1120,1140,6544.7
T1120,1141,6611.5
T1120,1142,6594.7
T1120,1143,6532.0
T1120,1144,6419.8
T1120,1145,6410.2
T1120,1146,6433.1
T1120,1147,6464.8
T1120,1148,6457.8
T1120,1149,6452.0
T1120,1150,6342.6
T1120,1151,6363.6
T1120,1152,6404.3
T1120,1153,6443.3
T1120,1154,6454.1
T1120,1155,6491.3
T1120,1156,6436.6
T1120,1157,6428.0
T1120,1158,6455.3
T1120,1159,6416.3
T1120,1160,6514.4
T1120,1161,6521.5
T1120,1162,6576.6
T1120,1163,6498.2
T1120,1164,6478.8
T1120,1165,6487.5
T1120,1166,6511.8
T1120,1167,6513.1
T1120,1168,6463.5
T1120,1169,6524.5
T1120,1170,6493.0
T1120,1171,6461.7
T1120,1172,6543.8
T1120,1173,6547.9
T1120,1174,6517.3
T1120,1175,6495.4
T1120,1176,6465.7
T1120,1177,6495.9
T1120,1178,6494.6
T1120,1179,6544.6
T1120,1180,6565.2
T1120,1181,6618.7
T1120,1182,6612.1
T1120,1183,6645.5
T1120,1184,6721.0
T1120,1185,6927.6
T1120,1186,6945.8
T1120,1187,6929.5
T1120,1188,6907.3
T1120,1189,6912.0
T1120,1190,6968.4
T1120,1191,7040.7
T1120,1192,7023.7
T1120,1193,7003.6
T1120,1194,6920.0
T1120,1195,7060.4
T1120,1196,7120.3
T1120,1197,7093.8
T1120,1198,7088.2
T1120,1199,7096.2
T1120,1200,7124.5
T1120,1201,7095.6
T1120,1202,7087.0
T1120,1203,6985.2
T1120,1204,6965.4
T1120,1205,6945.8
T1120,1206,7007.5
T1120,1207,6937.7
T1120,1208,6950.1
T1120,1209,6969.0
T1120,1210,7014.8
T1120,1211,7031.4
T1120,1212,6984.1
T1120,1213,7009.6
T1120,1214,6953.1
T1120,1215,7063.9
T1120,1216,6987.1
T1120,1217,6975.1
T1120,1218,7063.1
T1120,1219,7073.1
T1120,1220,7083.3
T1120,1221,7128.3
T1120,1222,7091.6
T1120,1223,7118.6
T1120,1224,7068.3
T1120,1225,7120.6
T1120,1226,7151.6
T1120,1227,7169.0
T1120,1228,7129.9
T1120,1229,7162.3
T1120,1230,7291.6
T1120,1231,7313.2
T1120,1232,7431.4
T1120,1233,7335.4
T1120,1234,7345.5
T1120,1235,7304.7
T1120,1236,7344.0
T1120,1237,7400.2
T1120,1238,7351.9
T1120,1239,7328.2
T1120,1240,7467.8
T1120,1241,7507.9
T1120,1242,7512.1
T1120,1243,7572.2
T1120,1244,7623.3
T1120,1245,7754.1
T1120,1246,7914.9
T1120,1247,7998.4
T1120,1248,7985.4
T1120,1249,7940.1
T1120,1250,7908.0
T1120,1251,8028.4
T1205,640,1545.9
T1205,641,1546.2
T1205,642,1545.0
T1205,643,1564.2
T1205,644,1545.8
T1205,645,1533.8
T1205,646,1517.8
T1205,647,1512.7
T1205,648,2033.1
T1205,649,1962.2
T1205,650,1925.5
T1205,651,1892.4
T1205,652,1906.5
T1205,653,1938.5
T1205,654,1910.8
T1205,655,1900.4
T1205,656,1890.3
T1205,657,1903.0
T1205,658,1915.1
T1205,659,1902.3
T1205,660,1885.0
T1205,661,1854.7
T1205,662,1868.1
T1205,663,1862.4
T1205,664,1836.9
T1205,665,1815.0
T1205,666,1796.3
T1205,667,1790.5
T1205,668,1762.6
T1205,669,1707.3
T1205,670,1781.0
T1205,671,1832.1
T1205,672,1838.9
T1205,673,1837.9
T1205,674,1828.5
T1205,675,1848.5
T1205,676,1853.3
T1205,677,1915.3
T1205,678,1912.0
T1205,679,1865.2
T1205,680,1941.3
T1205,681,1926.4
T1205,682,1901.9
T1205,683,1918.3
T1205,684,1930.6
T1205,685,1907.7
T1205,686,1846.8
T1205,687,1826.4
T1205,688,1799.2
T1205,689,1757.7
T1205,690,1721.2
T1205,691,1737.3
T1205,692,1752.4
T1205,693,1758.0
T1205,694,1693.1
T1205,695,1683.3
T1205,696,1662.9
T1205,697,1676.9
T1205,698,1708.1
T1205,699,1747.5
T1205,700,1728.9
T1205,701,1682.7
T1205,702,1669.4
T1205,703,1728.0
T1205,704,1743.6
T1205,705,1760.9
T1205,706,1761.0
T1205,707,1766.8
T1205,708,1783.9
T1205,709,1791.7
T1205,710,1784.1
T1205,711,1782.3
T1205,712,1781.7
T1205,713,1776.6
T1205,714,1771.9
T1205,715,1790.3
T1205,716,1779.6
T1205,717,1773.1
T1205,718,1757.3
T1205,719,1748.1
T1205,720,1751.3
T1205,721,1766.4
T1205,722,1775.5
T1205,723,1776.3
T1205,724,1752.7
T1205,725,1747.2
T1205,726,1744.9
T1205,727,1707.1
T1205,728,1630.9
T1205,729,1644.9
T1205,730,1585.6
T1205,731,1583.7
T1205,732,1587.7
T1205,733,1611.1
T1205,734,1590.7
T1205,735,1590.5
T1205,736,1599.7
T1205,737,1586.7
T1205,738,1618.9
T1205,739,1605.9
T1205,740,1561.1
T1205,741,1561.3
T1205,742,1515.3
T1205,743,1517.8
T1205,744,1530.6
T1205,745,1540.6
T1205,746,1588.8
T1205,747,1589.6
T1205,748,1600.9
T1205,749,1619.4
T1205,750,1611.0
T1205,751,1600.3
T1205,752,1616.6
T1205,753,1594.6
T1205,754,1604.3
T1205,755,1601.0
T1205,756,1589.9
T1205,757,1597.4
T1205,758,1604.0
T1205,759,1588.1
T1205,760,1586.3
T1205,761,1570.1
T1205,762,1589.5
T1205,763,1575.0
T1205,764,1586.3
T1205,765,1557.6
T1205,766,1551.3
T1205,767,1567.3
T1205,768,1567.5
T1205,769,1559.5
T1205,770,1546.6
T1205,771,1534.7
T1205,772,1549.6
T1205,773,1599.1
T1205,774,1586.0
T1205,775,1612.6
T1205,776,1617.3
T1205,777,1632.3
T1205,778,1667.1
T1205,779,1670.7
T1205,780,1652.5
T1205,781,1621.9
T1205,782,1625.9
T1205,783,1626.3
T1205,784,1629.3
T1205,785,1611.0
T1205,786,1617.6
T1205,787,1623.6
T1205,788,1612.7
T1205,789,1602.0
T1205,790,1599.3
T1205,791,1605.9
T1205,792,1617.7
T1205,793,1610.7
T1205,794,1598.3
T1205,795,1590.5
T1205,796,1588.9
T1205,797,1569.3
T1205,798,1548.6
T1205,799,1550.8
T1205,800,1549.0
T1205,801,1558.9
T1205,802,1584.5
T1205,803,1564.4
T1205,804,1553.8
T1205,805,1535.7
T1205,806,1552.6
T1205,807,1568.1
T1205,808,1571.2
T1205,809,1598.5
T1205,810,1582.8
T1205,811,1559.7
T1205,812,1525.0
T1205,813,1492.2
T1205,814,1505.9
T1205,815,1490.4
T1205,816,1462.3
T1205,817,1446.4
T1205,818,1450.4
T1205,819,1460.5
T1205,820,1477.8
T1205,821,1495.3
T1205,822,1484.0
T1205,823,1492.2
T1205,824,1468.9
T1205,825,1446.7
T1205,826,1432.9
T1205,827,1431.7
T1205,828,1442.8
T1205,829,1459.7
T1205,830,1461.3
T1205,831,1506.5
T1205,832,1483.3
T1205,833,1480.2
T1205,834,1489.0
T1205,835,1495.2
T1205,836,1483.0
T1205,837,1483.5
T1205,838,1470.8
T1205,839,1470.5
T1205,840,1475.3
T1205,841,1445.9
T1205,842,1416.3
T1205,843,1431.4
T1205,844,1398.7
T1205,845,1379.2
T1205,846,1412.7
T1205,847,1435.9
T1205,848,1473.4
T1205,849,1459.1
T1205,850,1413.3
T1205,851,1433.6
T1205,852,1422.1
T1205,853,1447.1
T1205,854,1458.9
T1205,855,1442.5
T1205,856,1450.0
T1205,857,1450.0
T1205,858,1457.4
T1205,859,1459.6
T1205,860,1436.7
T1205,861,1430.1
T1205,862,1451.9
T1205,863,1452.7
T1205,864,1481.5
T1205,865,1503.3
T1205,866,1496.8
T1205,867,1492.0
T1205,868,1493.9
T1205,869,1505.4
T1205,870,1529.7
T1205,871,1554.0
T1205,872,1556.2
T1205,873,1569.6
T1205,874,1578.9
T1205,875,1573.0
T1205,876,1581.7
T1205,877,1581.6
T1205,878,1552.2
T1205,879,1598.5
T1205,880,1640.4
T1205,881,1643.9
T1205,882,1647.6
T1205,883,1667.6
T1205,884,1677.9
T1205,885,1667.5
T1205,886,1693.8
T1205,887,1683.4
T1205,888,1710.6
T1205,889,1696.7
T1205,890,1692.3
T1205,891,1689.2
T1205,892,1699.1
T1205,893,1676.1
T1205,894,1663.9
T1205,895,1676.3
T1205,896,1689.4
T1205,897,1705.5
T1205,898,1728.6
T1205,899,1730.3
T1205,900,1701.0
T1205,901,1712.1
T1205,902,1713.1
T1205,903,1747.2
T1205,904,1735.1
T1205,905,1734.0
T1205,906,1755.6
T1205,907,1766.1
T1205,908,1741.2
T1205,909,1746.3
T1205,910,1785.8
T1205,911,1810.5
T1205,912,1836.0
T1205,913,1824.6
T1205,914,1856.0
T1205,915,1846.7
T1205,916,1845.6
T1205,917,1848.6
T1205,918,1835.3
T1205,919,1825.8
T1205,920,1818.1
T1205,921,1819.9
T1205,922,1840.5
T1205,923,1818.5
T1205,924,1841.4
T1205,925,1867.7
T1205,926,1870.7
T1205,927,1893.5
T1205,928,1883.5
T1205,929,1870.8
T1205,930,1857.5
T1205,931,1879.4
T1205,932,1902.1
T1205,933,1870.6
T1205,934,1845.4
T1205,935,1838.2
T1205,936,1833.8
T1205,937,1830.6
T1205,938,1843.8
T1205,939,1860.5
T1205,940,1887.6
T1205,941,1912.8
T1205,942,1921.7
T1205,943,1925.2
T1205,944,1934.9
T1205,945,1949.3
T1205,946,1948.9
T1205,947,1935.4
T1205,948,1896.4
T1205,949,1877.7
T1205,950,1913.0
T1205,951,1891.0
T1205,952,1882.8
T1205,953,1888.2
T1205,954,1903.4
T1205,955,1934.9
T1205,956,1927.4
T1205,957,1949.9
T1205,958,1925.5
T1205,959,1918.1
T1205,960,1922.6
T1205,961,1931.3
T1205,962,1912.7
T1205,963,1930.3
T1205,964,1949.5
T1205,965,1930.8
T1205,966,1933.6
T1205,967,1945.8
T1205,968,1978.9
T1205,969,1985.5
T1205,970,1993.1
T1205,971,1971.8
T1205,972,1965.5
T1205,973,1982.2
T1205,974,1986.0
T1205,975,1980.1
T1205,976,1970.8
T1205,977,1968.6
T1205,978,1987.8
T1205,979,1988.3
T1205,980,1992.7
T1205,981,2006.6
T1205,982,2029.8
T1205,983,2027.5
T1205,984,2012.4
T1205,985,2005.9
T1205,986,1987.2
T1205,987,1998.8
T1205,988,2051.5
T1205,989,2034.6
T1205,990,2035.1
T1205,991,2012.3
T1205,992,2031.3
T1205,993,2031.3
T1205,994,2059.3
T1205,995,2078.8
T1205,996,2076.9
T1205,997,2060.3
T1205,998,2042.0
T1205,999,2043.2
T1205,1000,2032.6
T1205,1001,2029.4
T1205,1002,2037.4
T1205,1003,2048.1
T1205,1004,2034.5
T1205,1005,2042.7
T1205,1006,2072.5
T1205,1007,2063.1
T1205,1008,2076.6
T1205,1009,2116.6
T1205,1010,2119.9
T1205,1011,2158.3
T1205,1012,2160.1
T1205,1013,2173.8
T1205,1014,2177.7
T1205,1015,2211.8
T1205,1016,2213.1
T1205,1017,2222.0
T1205,1018,2239.6
T1205,1019,2265.4
T1205,1020,2286.0
T1205,1021,2240.0
T1205,1022,2256.8
T1205,1023,2217.1
T1205,1024,2220.1
T1205,1025,2210.7
T1205,1026,2152.5
T1205,1027,2183.2
T1205,1028,2249.9
T1205,1029,2286.6
T1205,1030,2310.4
T1205,1031,2328.4
T1205,1032,2356.8
T1205,1033,2373.9
T1205,1034,2361.0
T1205,1035,2353.2
T1205,1036,2362.7
T1205,1037,2336.9
T1205,1038,2355.2
T1205,1039,2372.9
T1205,1040,2381.0
T1205,1041,2372.6
T1205,1042,2355.2
T1205,1043,2377.7
T1205,1044,2346.8
T1205,1045,2331.7
T1205,1046,2352.9
T1205,1047,2367.8
T1205,1048,2371.9
T1205,1049,2383.3
T1205,1050,2430.2
T1205,1051,2426.2
T1205,1052,2514.5
T1205,1053,2574.8
T1205,1054,2542.5
T1205,1055,2543.3
T1205,1056,2524.3
T1205,1057,2506.5
T1205,1058,2484.4
T1205,1059,2496.2
T1205,1060,2464.4
T1205,1061,2405.2
T1205,1062,2425.3
T1205,1063,2441.3
T1205,1064,2421.8
T1205,1065,2430.6
T1205,1066,2428.0
T1205,1067,2446.5
T1205,1068,2438.2
T1205,1069,2442.6
T1205,1070,2397.9
T1205,1071,2400.4
T1205,1072,2408.4
T1205,1073,2434.8
T1205,1074,2440.3
T1205,1075,2426.6
T1205,1076,2469.3
T1205,1077,2488.3
T1205,1078,2456.5
T1205,1079,2483.5
T1205,1080,2528.4
T1205,1081,2513.7
T1205,1082,2516.0
T1205,1083,2532.5
T1205,1084,2512.7
T1205,1085,2491.9
T1205,1086,2475.2
T1205,1087,2461.2
T1205,1088,2471.4
T1205,1089,2472.1
T1205,1090,2497.3
T1205,1091,2483.4
T1205,1092,2496.9
T1205,1093,2458.2
T1205,1094,2468.1
T1205,1095,2511.0
T1205,1096,2515.9
T1205,1097,2518.9
T1205,1098,2495.6
T1205,1099,2468.1
T1205,1100,2456.4
T1205,1101,2458.2
T1205,1102,2448.2
T1205,1103,2443.8
T1205,1104,2471.8
T1205,1105,2492.5
T1205,1106,2497.0
T1205,1107,2494.1
T1205,1108,2514.3
T1205,1109,2532.9
T1205,1110,2531.4
T1205,1111,2550.1
T1205,1112,2559.6
T1205,1113,2582.7
T1205,1114,2591.6
T1205,1115,2579.9
T1205,1116,2623.9
T1205,1117,2634.0
T1205,1118,2646.7
T1205,1119,2624.9
T1205,1120,2645.9
T1205,1121,2600.2
T1205,1122,2581.9
T1205,1123,2577.7
T1205,1124,2606.3
T1205,1125,2577.4
T1205,1126,2589.3
T1205,1127,2540.3
T1205,1128,2511.4
T1205,1129,2537.9
T1205,1130,2533.8
T1205,1131,2538.5
T1205,1132,2485.1
T1205,1133,2444.1
T1205,1134,2402.1
T1205,1135,2409.2
T1205,1136,2430.6
T1205,1137,2426.2
T1205,1138,2385.0
T1205,1139,2378.1
T1205,1140,2289.6
T1205,1141,2311.7
T1205,1142,2341.9
T1205,1143,2314.5
T1205,1144,2305.9
T1205,1145,2303.2
T1205,1146,2331.9
T1205,1147,2364.0
T1205,1148,2347.4
T1205,1149,2364.8
T1205,1150,2387.2
T1205,1151,2405.2
T1205,1152,2419.5
T1205,1153,2447.9
T1205,1154,2442.8
T1205,1155,2462.7
T1205,1156,2453.7
T1205,1157,2437.8
T1205,1158,2452.8
T1205,1159,2493.9
T1205,1160,2499.2
T1205,1161,2500.4
T1205,1162,2494.5
T1205,1163,2440.6
T1205,1164,2470.5
T1205,1165,2482.5
T1205,1166,2474.1
T1205,1167,2499.8
T1205,1168,2522.8
T1205,1169,2522.4
T1205,1170,2516.6
T1205,1171,2535.5
T1205,1172,2528.7
T1205,1173,2560.8
T1205,1174,2541.1
T1205,1175,2568.2
T1205,1176,2580.7
T1205,1177,2592.7
T1205,1178,2562.1
T1205,1179,2570.1
T1205,1180,2560.4
T1205,1181,2571.4
T1205,1182,2577.7
T1205,1183,2572.3
T1205,1184,2565.5
T1205,1185,2577.4
T1205,1186,2611.8
T1205,1187,2638.3
T1205,1188,2631.4
T1205,1189,2606.7
T1205,1190,2596.6
T1205,1191,2571.5
T1205,1192,2577.5
T1205,1193,2573.7
T1205,1194,2586.8
T1205,1195,2592.5
T1205,1196,2608.5
T1205,1197,2598.9
T1205,1198,2606.4
T1205,1199,2619.4
T1205,1200,2629.6
T1205,1201,2634.2
T1205,1202,2646.3
T1205,1203,2671.3
T1205,1204,2645.8
T1205,1205,2634.1
T1205,1206,2611.3
T1205,1207,2602.4
T1205,1208,2622.2
T1205,1209,2631.4
T1205,1210,2624.0
T1205,1211,2628.1
T1205,1212,2610.3
T1205,1213,2624.4
T1205,1214,2638.2
T1205,1215,2667.4
T1205,1216,2655.5
T1205,1217,2656.7
T1205,1218,2672.1
T1205,1219,2727.6
T1205,1220,2769.5
T1205,1221,2745.4
T1205,1222,2739.8
T1205,1223,2746.0
T1205,1224,2770.0
T1205,1225,2779.9
T1205,1226,2784.5
T1205,1227,2793.1
T1205,1228,2778.0
T1205,1229,2787.2
T1205,1230,2801.8
T1205,1231,2823.0
T1205,1232,2862.6
T1205,1233,2844.9
T1205,1234,2859.1
T1205,1235,2851.3
T1205,1236,2831.8
T1205,1237,2854.0
T1205,1238,2856.1
T1205,1239,2853.6
T1205,1240,2865.6
T1205,1241,2902.7
T1205,1242,2881.6
T1205,1243,2889.2
T1205,1244,2872.1
T1205,1245,2874.1
T1205,1246,2866.0
T1205,1247,2835.2
T1205,1248,2795.9
T1205,1249,2796.4
T1205,1250,2828.6
T1205,1251,2858.3
T1206,640,2002.2
T1206,641,2005.1
T1206,642,1996.7
