series_id,date,total_bulk_and_bagged_units,average_sales_price,plu_4046_units,plu_4225_units,plu_4770_units,small_bagged_units,large_bagged_units,xlarge_bagged_units,is_organic
BaltimoreWashington_conventional,2017-05-14,731.953,1.59,67.663,394.707,6.178,259.582,2.476,1.346,0
BaltimoreWashington_conventional,2017-05-21,750.14,1.67,70.766,467.149,7.223,202.535,2.203,0.263,0
BaltimoreWashington_conventional,2017-05-28,779.184,1.75,66.151,477.778,7.003,221.419,2.459,4.374,0
BaltimoreWashington_conventional,2017-06-04,757.91,1.8,62.567,482.039,7.376,201.472,2.167,2.288,0
BaltimoreWashington_conventional,2017-06-11,744.159,1.65,65.666,475.096,7.177,184.501,4.298,7.421,0
BaltimoreWashington_conventional,2017-06-18,713.471,1.67,62.876,462.836,6.444,169.246,2.475,9.595,0
BaltimoreWashington_conventional,2017-06-25,693.972,1.65,57.368,446.949,6.496,167.327,7.352,8.481,0
BaltimoreWashington_conventional,2017-07-02,672.614,1.6,57.584,397.714,6.603,182.309,14.66,13.745,0
BaltimoreWashington_conventional,2017-07-09,701.87,1.64,64.096,448.758,6.202,170.31,3.725,8.778,0
BaltimoreWashington_conventional,2017-07-16,670.476,1.48,64.407,415.328,5.641,177.112,0.886,7.102,0
BaltimoreWashington_conventional,2017-07-23,692.873,1.48,65.421,435.764,5.664,181.105,1.047,3.872,0
BaltimoreWashington_conventional,2017-07-30,655.426,1.47,57.622,399.898,5.352,187.555,1.284,3.714,0
BaltimoreWashington_conventional,2017-08-06,695.849,1.47,60.785,440.986,5.325,182.988,1.831,3.933,0
BaltimoreWashington_conventional,2017-08-13,697.321,1.48,61.461,431.019,5.629,186.158,8.885,4.169,0
BaltimoreWashington_conventional,2017-08-20,691.636,1.57,58.935,417.108,5.205,198.851,1.722,9.816,0
BaltimoreWashington_conventional,2017-08-27,653.599,1.66,51.628,402.657,5.172,192.628,0.8,0.713,0
BaltimoreWashington_conventional,2017-09-03,671.505,1.62,58.997,435.941,5.348,168.301,0.548,2.37,0
BaltimoreWashington_conventional,2017-09-10,660.104,1.57,52.853,424.594,5.142,169.534,3.197,4.783,0
BaltimoreWashington_conventional,2017-09-17,664.502,1.58,55.766,443.693,4.746,158.757,1.466,0.073,0
BaltimoreWashington_conventional,2017-09-24,676.499,1.59,58.682,451.996,4.488,158.073,3.261,0.0,0
BaltimoreWashington_organic,2016-08-14,16.89,1.76,2.207,10.856,0.367,3.444,0.017,0.0,1
BaltimoreWashington_organic,2016-08-21,20.526,1.77,2.701,8.41,0.467,8.946,0.003,0.0,1
BaltimoreWashington_organic,2016-08-28,14.071,2.05,1.228,8.991,0.301,3.534,0.017,0.0,1
BaltimoreWashington_organic,2016-09-04,19.198,2.03,0.705,9.032,0.432,9.025,0.003,0.0,1
BaltimoreWashington_organic,2016-09-11,20.396,2.14,0.633,6.731,0.316,12.716,0.0,0.0,1
BaltimoreWashington_organic,2016-09-18,22.736,2.06,0.541,7.808,0.321,14.047,0.018,0.0,1
BaltimoreWashington_organic,2016-09-25,21.534,2.06,0.538,10.811,0.286,9.892,0.007,0.0,1
BaltimoreWashington_organic,2016-10-02,18.289,2.15,0.483,9.803,0.331,7.645,0.027,0.0,1
BaltimoreWashington_organic,2016-10-09,18.613,1.87,0.692,10.306,0.576,7.005,0.034,0.0,1
BaltimoreWashington_organic,2016-10-16,16.844,1.95,0.825,9.095,0.68,6.226,0.017,0.0,1
BaltimoreWashington_organic,2016-10-23,17.435,1.81,0.368,12.888,0.756,3.407,0.015,0.0,1
BaltimoreWashington_organic,2016-10-30,17.148,1.85,0.546,12.485,0.681,3.424,0.011,0.0,1
BaltimoreWashington_organic,2016-11-06,14.538,2.28,0.816,7.611,0.462,5.634,0.016,0.0,1
BaltimoreWashington_organic,2016-11-13,11.635,2.2,0.842,6.128,0.449,4.21,0.006,0.0,1
BaltimoreWashington_organic,2016-11-20,13.148,2.03,0.639,6.754,0.33,5.399,0.025,0.0,1
BaltimoreWashington_organic,2016-11-27,12.676,2.17,0.676,6.555,0.24,5.196,0.009,0.0,1
BaltimoreWashington_organic,2016-12-04,13.989,2.15,0.947,6.091,0.267,6.685,0.0,0.0,1
BaltimoreWashington_organic,2016-12-11,16.246,1.97,0.82,6.368,0.23,8.822,0.006,0.0,1
BaltimoreWashington_organic,2016-12-18,14.031,1.86,0.969,5.005,0.303,7.712,0.042,0.0,1
BaltimoreWashington_organic,2016-12-25,17.061,1.83,0.802,5.202,0.232,10.821,0.003,0.0,1
BaltimoreWashington_organic,2017-01-01,13.901,1.92,1.42,6.298,0.325,5.857,0.0,0.0,1
BaltimoreWashington_organic,2017-01-08,17.989,1.85,1.325,7.679,0.445,8.534,0.006,0.0,1
BaltimoreWashington_organic,2017-01-15,20.759,1.82,1.359,8.446,0.295,10.651,0.008,0.0,1
BaltimoreWashington_organic,2017-01-22,18.486,1.85,1.219,8.061,0.346,8.827,0.034,0.0,1
BaltimoreWashington_organic,2017-01-29,17.293,1.85,1.051,7.817,0.331,8.091,0.005,0.0,1
BaltimoreWashington_organic,2017-02-05,17.975,1.85,1.374,6.611,0.203,9.782,0.006,0.0,1
BaltimoreWashington_organic,2017-02-12,18.596,1.85,1.309,7.234,0.245,9.707,0.102,0.0,1
BaltimoreWashington_organic,2017-02-19,21.624,1.81,1.775,10.428,0.262,9.075,0.084,0.0,1
BaltimoreWashington_organic,2017-02-26,16.773,1.93,1.274,7.291,0.302,7.898,0.008,0.0,1
BaltimoreWashington_organic,2017-03-05,18.083,1.97,1.28,8.0,0.235,8.562,0.006,0.0,1
BaltimoreWashington_organic,2017-03-12,17.418,2.12,1.147,6.981,0.271,8.998,0.022,0.0,1
BaltimoreWashington_organic,2017-03-19,18.538,2.06,1.109,7.239,0.227,9.944,0.018,0.0,1
BaltimoreWashington_organic,2017-03-26,20.77,1.97,1.316,9.686,0.333,9.418,0.016,0.0,1
BaltimoreWashington_organic,2017-04-02,23.194,1.97,1.558,11.581,0.276,9.769,0.011,0.0,1
BaltimoreWashington_organic,2017-04-09,19.115,1.89,0.854,10.376,0.27,7.605,0.011,0.0,1
BaltimoreWashington_organic,2017-04-16,24.455,1.96,1.248,11.854,0.399,10.926,0.028,0.0,1
BaltimoreWashington_organic,2017-04-23,24.139,2.14,0.809,11.476,0.188,11.662,0.003,0.0,1
BaltimoreWashington_organic,2017-04-30,25.697,2.15,1.413,11.979,0.193,12.104,0.008,0.0,1
BaltimoreWashington_organic,2017-05-07,21.753,2.13,0.964,9.976,0.229,10.562,0.022,0.0,1
BaltimoreWashington_organic,2017-05-14,25.182,2.11,1.026,12.714,0.263,11.171,0.008,0.0,1
BaltimoreWashington_organic,2017-05-21,23.209,2.2,1.035,10.983,0.206,10.985,0.0,0.0,1
BaltimoreWashington_organic,2017-05-28,24.731,2.18,1.01,13.031,0.181,10.504,0.006,0.0,1
BaltimoreWashington_organic,2017-06-04,26.346,2.15,1.03,13.921,0.217,11.175,0.003,0.0,1
BaltimoreWashington_organic,2017-06-11,23.607,2.17,1.138,11.798,0.14,10.531,0.0,0.0,1
BaltimoreWashington_organic,2017-06-18,22.845,2.2,0.964,11.778,0.142,9.958,0.003,0.0,1
BaltimoreWashington_organic,2017-06-25,22.446,2.21,0.792,11.006,0.18,10.461,0.007,0.0,1
BaltimoreWashington_organic,2017-07-02,23.687,2.2,1.028,12.583,0.209,9.864,0.003,0.0,1
BaltimoreWashington_organic,2017-07-09,18.665,2.26,1.27,7.508,0.197,9.685,0.004,0.0,1
BaltimoreWashington_organic,2017-07-16,37.981,1.57,0.846,4.836,0.168,32.132,0.0,0.0,1
BaltimoreWashington_organic,2017-07-23,50.323,1.51,0.763,8.833,0.131,40.588,0.007,0.0,1
BaltimoreWashington_organic,2017-07-30,41.847,1.6,1.117,8.371,0.115,32.243,0.0,0.0,1
BaltimoreWashington_organic,2017-08-06,41.701,1.65,1.373,10.747,0.148,29.42,0.013,0.0,1
BaltimoreWashington_organic,2017-08-13,40.536,1.66,1.1,6.739,0.162,32.535,0.0,0.0,1
BaltimoreWashington_organic,2017-08-20,39.134,1.75,0.925,8.273,0.115,29.817,0.004,0.0,1
BaltimoreWashington_organic,2017-08-27,41.524,1.82,4.098,8.674,0.067,28.685,0.0,0.0,1
BaltimoreWashington_organic,2017-09-03,58.736,1.68,4.534,8.345,0.134,45.723,0.0,0.0,1
BaltimoreWashington_organic,2017-09-10,63.284,1.59,2.319,8.702,0.103,52.16,0.0,0.0,1
BaltimoreWashington_organic,2017-09-17,59.453,1.54,2.003,8.037,0.072,49.34,0.0,0.0,1
BaltimoreWashington_organic,2017-09-24,62.465,1.53,2.667,6.252,0.094,53.452,0.0,0.0,1
Boise_conventional,2016-08-14,88.787,0.93,43.526,1.959,6.569,36.02,0.671,0.041,0
Boise_conventional,2016-08-21,84.013,0.9,40.944,2.078,4.695,34.718,1.578,0.0,0
Boise_conventional,2016-08-28,78.6,0.99,36.838,1.982,5.918,32.152,1.694,0.016,0
Boise_conventional,2016-09-04,79.683,1.01,37.234,2.056,7.067,31.6,1.719,0.008,0
Boise_conventional,2016-09-11,89.823,0.89,41.793,1.784,6.412,38.899,0.927,0.008,0
Boise_conventional,2016-09-18,82.378,0.97,39.719,2.199,6.951,28.303,5.199,0.006,0
Boise_conventional,2016-09-25,87.557,0.91,39.342,2.342,5.737,34.566,5.565,0.005,0
Boise_conventional,2016-10-02,106.26,0.9,27.543,8.194,7.083,55.975,7.431,0.034,0
Boise_conventional,2016-10-09,84.235,1.03,38.087,2.089,6.562,28.895,8.576,0.024,0
Boise_conventional,2016-10-16,77.805,1.09,35.486,2.007,6.689,32.414,1.198,0.011,0
Boise_conventional,2016-10-23,70.652,1.17,27.936,3.769,6.919,30.915,1.098,0.015,0
Boise_conventional,2016-10-30,59.789,1.34,25.833,3.018,7.312,22.91,0.622,0.094,0
Boise_conventional,2016-11-06,59.587,1.37,24.935,2.894,7.688,23.559,0.408,0.103,0
Boise_conventional,2016-11-13,67.212,1.28,32.035,3.042,6.079,25.875,0.14,0.04,0
Boise_conventional,2016-11-20,62.527,1.27,28.834,2.463,7.123,24.091,0.003,0.011,0
Boise_conventional,2016-11-27,51.941,1.22,23.775,2.187,5.526,20.442,0.0,0.011,0
Boise_conventional,2016-12-04,72.472,1.01,34.195,2.996,3.772,31.278,0.218,0.013,0
Boise_conventional,2016-12-11,98.347,0.8,30.311,10.383,4.088,53.191,0.32,0.055,0
Boise_conventional,2016-12-18,64.422,1.02,28.725,2.337,5.563,27.464,0.327,0.005,0
Boise_conventional,2016-12-25,71.169,1.03,27.464,2.893,6.681,33.449,0.662,0.019,0
Boise_conventional,2017-01-01,104.51,0.92,27.845,9.409,11.342,53.093,2.794,0.027,0
Boise_conventional,2017-01-08,103.788,1.02,35.597,7.163,12.144,40.257,8.607,0.021,0
Boise_conventional,2017-01-15,94.156,1.0,36.085,4.774,10.057,38.975,4.04,0.226,0
Boise_conventional,2017-01-22,88.318,1.01,34.251,5.627,8.314,34.932,5.155,0.038,0
Boise_conventional,2017-01-29,105.133,0.93,35.678,6.533,9.559,36.294,17.043,0.025,0
Boise_conventional,2017-02-05,136.091,0.9,36.809,11.334,23.346,61.439,3.116,0.047,0
Boise_conventional,2017-02-12,97.785,0.98,41.601,4.101,9.261,41.657,1.142,0.024,0
Boise_conventional,2017-02-19,107.722,0.94,33.444,7.192,9.936,45.027,11.989,0.133,0
Boise_conventional,2017-02-26,105.024,0.91,31.701,5.2,11.563,38.257,18.258,0.045,0
Boise_conventional,2017-03-05,93.814,1.11,29.234,5.256,12.115,32.639,14.551,0.019,0
Boise_conventional,2017-03-12,112.776,0.98,33.062,9.416,9.975,58.42,1.777,0.126,0
Boise_conventional,2017-03-19,86.727,1.15,33.892,3.887,9.034,39.041,0.834,0.039,0
Boise_conventional,2017-03-26,95.293,1.16,43.566,4.141,8.899,38.139,0.518,0.029,0
Boise_conventional,2017-04-02,94.905,1.2,41.043,3.617,9.92,40.187,0.116,0.023,0
Boise_conventional,2017-04-09,95.508,1.21,39.292,4.116,10.281,41.795,0.016,0.01,0
Boise_conventional,2017-04-16,99.411,1.15,43.003,3.555,9.549,43.271,0.029,0.003,0
Boise_conventional,2017-04-23,93.656,1.14,41.816,2.688,9.754,39.291,0.085,0.022,0
Boise_conventional,2017-04-30,109.119,1.03,41.327,2.195,9.317,56.264,0.003,0.013,0
Boise_conventional,2017-05-07,121.483,1.09,60.55,3.285,9.702,45.88,2.055,0.01,0
Boise_conventional,2017-05-14,94.466,1.2,38.987,2.779,9.358,41.044,2.293,0.005,0
Boise_conventional,2017-05-21,86.533,1.29,35.312,3.43,10.331,37.443,0.009,0.008,0
Boise_conventional,2017-05-28,100.416,1.21,40.637,3.548,10.21,45.988,0.02,0.011,0
Boise_conventional,2017-06-04,98.46,1.19,42.303,3.758,7.95,44.427,0.011,0.011,0
Boise_conventional,2017-06-11,92.547,1.21,40.251,2.998,8.103,41.168,0.019,0.008,0
Boise_conventional,2017-06-18,92.906,1.21,40.472,3.263,8.415,40.688,0.027,0.042,0
Boise_conventional,2017-06-25,95.071,1.2,41.341,3.574,7.668,42.36,0.052,0.077,0
Boise_conventional,2017-07-02,97.408,1.17,41.134,3.403,8.607,44.185,0.024,0.056,0
Boise_conventional,2017-07-09,125.786,0.98,47.772,3.135,7.817,66.748,0.309,0.005,0
Boise_conventional,2017-07-16,72.245,1.49,35.748,3.544,8.951,15.219,8.708,0.075,0
Boise_conventional,2017-07-23,70.784,1.51,36.29,3.13,7.062,15.904,8.36,0.039,0
Boise_conventional,2017-07-30,72.021,1.54,36.727,3.473,7.264,15.602,8.947,0.007,0
Boise_conventional,2017-08-06,73.71,1.54,37.253,3.803,7.645,16.53,8.381,0.099,0
Boise_conventional,2017-08-13,70.717,1.51,36.652,3.647,5.544,16.648,8.222,0.003,0
Boise_conventional,2017-08-20,88.031,1.37,42.285,2.84,7.323,29.076,6.495,0.01,0
Boise_conventional,2017-08-27,93.804,1.3,45.399,2.514,6.034,35.503,4.336,0.018,0
Boise_conventional,2017-09-03,64.355,1.68,30.13,3.171,6.523,18.158,6.319,0.054,0
Boise_conventional,2017-09-10,66.479,1.76,36.441,2.817,6.16,13.679,7.242,0.14,0
Boise_conventional,2017-09-17,65.336,1.73,35.147,2.638,5.499,15.258,6.771,0.024,0
Boise_conventional,2017-09-24,56.672,1.78,29.756,1.936,5.659,13.554,5.756,0.011,0
Boise_organic,2016-08-14,2.142,1.87,0.003,1.243,0.0,0.336,0.561,0.0,1
Boise_organic,2016-08-21,2.485,1.64,0.0,1.043,0.0,0.378,1.064,0.0,1
Boise_organic,2016-08-28,1.836,2.24,0.0,1.508,0.0,0.311,0.016,0.0,1
Boise_organic,2016-09-04,3.101,1.47,0.0,1.426,0.0,0.419,1.256,0.0,1
Boise_organic,2016-09-11,3.538,1.29,0.0,0.62,0.0,1.239,1.679,0.0,1
Boise_organic,2016-09-18,2.138,1.76,0.004,0.815,0.0,0.705,0.613,0.0,1
Boise_organic,2016-09-25,2.157,1.39,0.003,0.414,0.0,0.545,1.194,0.0,1
Boise_organic,2016-10-02,2.675,1.33,0.0,0.409,0.0,0.472,1.794,0.0,1
Boise_organic,2016-10-09,1.458,1.5,0.003,0.38,0.0,0.291,0.783,0.0,1
Boise_organic,2016-10-16,2.84,1.33,0.0,0.384,0.0,0.443,2.012,0.0,1
Boise_organic,2016-10-23,1.048,1.76,0.0,0.396,0.0,0.217,0.435,0.0,1
Boise_organic,2016-10-30,0.872,1.87,0.0,0.35,0.0,0.0,0.522,0.0,1
Boise_organic,2016-11-06,1.395,2.0,0.0,0.727,0.0,0.04,0.628,0.0,1
Boise_organic,2016-11-13,1.822,1.92,0.0,0.654,0.0,0.25,0.918,0.0,1
Boise_organic,2016-11-20,2.31,1.46,0.0,0.368,0.0,0.49,1.452,0.0,1
Boise_organic,2016-11-27,2.459,1.38,0.0,0.296,0.0,0.598,1.564,0.0,1
Boise_organic,2016-12-04,2.053,1.48,0.0,0.443,0.0,0.405,1.205,0.0,1
Boise_organic,2016-12-11,1.864,1.52,0.0,0.462,0.0,0.433,0.969,0.0,1
Boise_organic,2016-12-18,2.611,1.14,0.006,0.406,0.0,0.552,1.646,0.0,1
Boise_organic,2016-12-25,6.099,0.77,0.003,0.611,0.0,0.863,4.622,0.0,1
Boise_organic,2017-01-01,2.824,1.05,0.0,0.369,0.0,0.578,1.877,0.0,1
Boise_organic,2017-01-08,4.137,1.04,0.003,0.585,0.0,0.632,2.917,0.0,1
Boise_organic,2017-01-15,3.072,1.06,0.0,0.457,0.0,0.508,2.106,0.0,1
Boise_organic,2017-01-22,3.083,1.06,0.003,0.451,0.0,0.639,1.991,0.0,1
Boise_organic,2017-01-29,3.212,1.06,0.015,0.452,0.0,0.624,2.121,0.0,1
Boise_organic,2017-02-05,3.144,0.95,0.02,0.322,0.0,0.68,2.123,0.0,1
Boise_organic,2017-02-12,2.376,1.58,0.02,0.427,0.0,1.245,0.684,0.0,1
Boise_organic,2017-02-19,2.104,1.65,0.011,0.404,0.0,1.167,0.522,0.0,1
Boise_organic,2017-02-26,2.949,1.15,0.021,0.393,0.0,0.659,1.875,0.0,1
Boise_organic,2017-03-05,4.667,0.72,0.019,0.604,0.0,0.172,3.873,0.0,1
Boise_organic,2017-03-12,2.918,1.16,0.008,0.483,0.0,0.241,2.186,0.0,1
Boise_organic,2017-03-19,2.665,1.25,0.006,0.539,0.0,0.455,1.665,0.0,1
Boise_organic,2017-03-26,4.449,0.81,0.009,0.541,0.0,0.233,3.665,0.0,1
Boise_organic,2017-04-02,4.768,0.82,0.017,0.677,0.0,0.3,3.774,0.0,1
Boise_organic,2017-04-09,3.515,1.18,0.017,0.526,0.0,0.37,2.601,0.0,1
Boise_organic,2017-04-16,3.493,1.23,0.036,0.568,0.0,0.374,2.515,0.0,1
Boise_organic,2017-04-23,3.316,1.23,0.012,0.57,0.0,0.341,2.393,0.0,1
Boise_organic,2017-04-30,3.943,1.22,0.02,0.603,0.0,0.496,2.824,0.0,1
Boise_organic,2017-05-07,4.484,1.17,0.012,0.634,0.0,0.387,3.45,0.0,1
Boise_organic,2017-05-14,4.104,1.27,0.008,0.681,0.0,0.528,2.887,0.0,1
Boise_organic,2017-05-21,3.897,1.27,0.016,0.66,0.0,0.558,2.664,0.0,1
Boise_organic,2017-05-28,4.468,1.22,0.014,0.684,0.0,0.608,3.161,0.0,1
Boise_organic,2017-06-04,4.58,1.27,0.072,0.652,0.0,0.635,3.22,0.0,1
Boise_organic,2017-06-11,4.376,1.27,0.025,0.637,0.0,0.559,3.156,0.0,1
Boise_organic,2017-06-18,3.263,1.55,0.048,0.745,0.0,0.474,1.996,0.0,1
Boise_organic,2017-06-25,2.373,2.09,0.053,0.935,0.0,0.575,0.809,0.0,1
Boise_organic,2017-07-02,2.765,1.92,0.042,1.111,0.0,0.54,1.072,0.0,1
Boise_organic,2017-07-09,3.526,1.58,0.06,0.767,0.0,0.504,2.195,0.0,1
Boise_organic,2017-07-16,2.647,2.26,0.074,0.68,0.0,0.44,1.453,0.0,1
Boise_organic,2017-07-23,2.198,2.23,0.052,0.546,0.0,0.482,1.118,0.0,1
Boise_organic,2017-07-30,2.033,2.21,0.052,0.722,0.0,0.409,0.851,0.0,1
Boise_organic,2017-08-06,2.091,2.21,0.081,0.597,0.0,0.471,0.942,0.0,1
Boise_organic,2017-08-13,1.817,2.32,0.071,0.603,0.0,0.186,0.957,0.0,1
Boise_organic,2017-08-20,1.662,2.62,0.108,0.623,0.0,0.09,0.841,0.0,1
Boise_organic,2017-08-27,1.643,2.75,0.111,0.504,0.0,0.199,0.83,0.0,1
Boise_organic,2017-09-03,1.855,2.71,0.11,0.618,0.0,0.133,0.994,0.0,1
Boise_organic,2017-09-10,1.6,2.63,0.076,0.54,0.0,0.175,0.809,0.0,1
Boise_organic,2017-09-17,1.492,2.65,0.067,0.564,0.0,0.152,0.707,0.002,1
Boise_organic,2017-09-24,1.412,2.64,0.064,0.535,0.0,0.075,0.738,0.0,1
Boston_conventional,2016-08-14,602.605,1.29,20.311,353.845,8.195,215.552,3.642,1.06,0
Boston_conventional,2016-08-21,586.073,1.31,15.42,353.351,7.924,201.034,7.4,0.944,0
Boston_conventional,2016-08-28,582.023,1.37,37.757,388.174,7.654,146.016,1.188,1.235,0
Boston_conventional,2016-09-04,541.671,1.41,23.482,381.831,10.225,125.075,0.665,0.394,0
Boston_conventional,2016-09-11,672.673,1.27,85.204,470.86,9.618,106.091,0.9,0.0,0
Boston_conventional,2016-09-18,489.601,1.45,39.971,346.156,7.08,96.062,0.333,0.0,0
Boston_conventional,2016-09-25,483.057,1.53,40.864,338.301,6.516,97.376,0.0,0.0,0
Boston_conventional,2016-10-02,459.164,1.59,20.872,340.343,5.004,92.946,0.0,0.0,0
Boston_conventional,2016-10-09,468.135,1.49,7.435,366.649,3.838,90.214,0.0,0.0,0
Boston_conventional,2016-10-16,453.605,1.6,6.472,345.051,4.742,97.34,0.0,0.0,0
Boston_conventional,2016-10-23,439.552,1.58,10.445,335.244,6.145,86.923,0.0,0.796,0
Boston_conventional,2016-10-30,376.501,1.67,5.543,304.461,3.788,62.705,0.004,0.0,0
Boston_conventional,2016-11-06,366.175,1.62,4.017,284.81,3.37,73.804,0.0,0.175,0
Boston_conventional,2016-11-13,397.601,1.56,5.234,314.435,3.727,74.205,0.0,0.0,0
Boston_conventional,2016-11-20,475.677,1.39,7.918,356.868,4.916,105.941,0.036,0.0,0
Boston_conventional,2016-11-27,391.257,1.45,4.243,317.09,3.069,66.399,0.031,0.424,0
Boston_conventional,2016-12-04,473.428,1.26,4.372,393.748,3.449,71.378,0.308,0.174,0
Boston_conventional,2016-12-11,510.801,1.22,3.711,409.646,5.053,90.449,1.634,0.307,0
Boston_conventional,2016-12-18,579.577,1.09,6.124,488.107,7.765,76.135,1.446,0.0,0
Boston_conventional,2016-12-25,447.601,1.28,4.35,346.516,4.184,91.482,1.07,0.0,0
Boston_conventional,2017-01-01,458.83,1.29,4.12,371.223,3.934,79.34,0.214,0.0,0
Boston_conventional,2017-01-08,730.358,1.09,7.544,605.625,9.301,107.796,0.093,0.0,0
Boston_conventional,2017-01-15,577.977,1.3,5.431,457.448,8.522,106.092,0.484,0.0,0
Boston_conventional,2017-01-22,663.735,1.26,4.741,526.893,11.139,118.685,2.277,0.0,0
Boston_conventional,2017-01-29,604.106,1.32,5.792,464.829,6.111,126.0,1.373,0.0,0
Boston_conventional,2017-02-05,772.11,1.19,50.89,594.523,7.081,119.075,0.542,0.0,0
Boston_conventional,2017-02-12,791.126,1.12,83.64,593.329,11.051,97.916,5.19,0.0,0
Boston_conventional,2017-02-19,521.125,1.31,27.791,391.316,5.419,88.03,8.569,0.0,0
Boston_conventional,2017-02-26,599.178,1.24,11.751,489.162,5.887,88.862,3.516,0.0,0
Boston_conventional,2017-03-05,620.308,1.3,9.209,529.716,5.832,75.015,0.536,0.0,0
Boston_conventional,2017-03-12,495.118,1.55,5.73,389.75,3.675,75.285,20.014,0.664,0
Boston_conventional,2017-03-19,540.54,1.54,5.709,425.274,3.736,87.773,18.048,0.0,0
Boston_conventional,2017-03-26,550.949,1.51,6.86,412.841,3.404,115.696,11.462,0.686,0
Boston_conventional,2017-04-02,571.902,1.56,7.963,427.484,3.484,115.541,17.431,0.0,0
Boston_conventional,2017-04-09,629.799,1.53,5.716,450.287,3.497,149.095,21.205,0.0,0
Boston_conventional,2017-04-16,592.05,1.61,7.319,437.483,3.589,124.789,17.116,1.753,0
Boston_conventional,2017-04-23,520.793,1.63,9.577,382.45,3.294,104.839,20.634,0.0,0
Boston_conventional,2017-04-30,603.284,1.61,5.759,467.084,3.506,114.535,11.769,0.632,0
Boston_conventional,2017-05-07,676.85,1.49,6.703,493.448,6.089,148.967,20.451,1.193,0
Boston_conventional,2017-05-14,610.348,1.62,5.153,448.443,3.462,146.852,6.281,0.158,0
Boston_conventional,2017-05-21,572.421,1.69,5.556,441.357,3.223,117.071,5.155,0.06,0
Boston_conventional,2017-05-28,602.638,1.73,5.97,460.431,2.756,127.581,4.927,0.973,0
Boston_conventional,2017-06-04,590.58,1.73,5.14,460.654,3.076,115.907,5.367,0.437,0
Boston_conventional,2017-06-11,583.709,1.72,5.556,457.513,3.039,109.052,5.651,2.897,0
Boston_conventional,2017-06-18,581.303,1.66,5.379,452.146,3.287,112.28,5.416,2.794,0
Boston_conventional,2017-06-25,545.889,1.68,5.988,434.223,3.399,94.362,5.241,2.676,0
Boston_conventional,2017-07-02,545.128,1.67,6.572,437.069,4.89,88.408,5.364,2.825,0
Boston_conventional,2017-07-09,560.022,1.69,8.736,464.67,3.963,75.76,4.052,2.84,0
Boston_conventional,2017-07-16,594.016,1.56,9.162,463.807,3.826,76.877,38.373,1.971,0
Boston_conventional,2017-07-23,686.735,1.37,7.994,556.263,6.107,77.918,35.936,2.517,0
Boston_conventional,2017-07-30,568.256,1.48,8.415,429.987,3.326,96.107,29.391,1.03,0
Boston_conventional,2017-08-06,604.759,1.55,8.619,470.233,3.212,85.619,35.183,1.893,0
Boston_conventional,2017-08-13,624.419,1.52,7.303,492.069,2.985,78.321,40.848,2.893,0
Boston_conventional,2017-08-20,474.982,1.77,6.723,328.846,1.675,90.348,44.268,3.122,0
Boston_conventional,2017-08-27,455.915,1.79,7.262,319.718,1.535,89.674,36.986,0.74,0
Boston_conventional,2017-09-03,457.862,1.81,10.21,333.916,1.479,83.324,27.044,1.89,0
Boston_conventional,2017-09-10,524.513,1.63,10.795,394.645,1.484,97.862,18.127,1.6,0
Boston_conventional,2017-09-17,462.797,1.58,11.827,323.528,1.322,89.623,36.417,0.08,0
Boston_conventional,2017-09-24,498.02,1.62,10.698,384.522,1.719,67.635,33.423,0.023,0
Boston_organic,2016-08-14,7.118,1.23,0.021,0.59,0.0,6.502,0.005,0.0,1
Boston_organic,2016-08-21,11.414,1.28,0.033,0.677,0.0,10.694,0.01,0.0,1
Boston_organic,2016-08-28,8.395,1.36,0.009,0.679,0.0,7.654,0.053,0.0,1
Boston_organic,2016-09-04,14.518,1.73,0.016,0.754,0.0,13.68,0.068,0.0,1
Boston_organic,2016-09-11,16.981,1.84,0.04,0.888,0.0,16.053,0.0,0.0,1
Boston_organic,2016-09-18,18.372,1.86,0.008,0.705,0.0,17.659,0.0,0.0,1
Boston_organic,2016-09-25,13.905,1.72,0.02,0.578,0.0,13.296,0.01,0.0,1
Boston_organic,2016-10-02,11.208,1.63,0.011,0.771,0.0,10.426,0.0,0.0,1
Boston_organic,2016-10-09,10.418,1.57,0.03,0.706,0.0,9.676,0.005,0.0,1
Boston_organic,2016-10-16,8.76,1.43,0.008,1.123,0.0,7.624,0.005,0.0,1
Boston_organic,2016-10-23,8.154,1.32,0.014,0.338,0.0,7.802,0.0,0.0,1
Boston_organic,2016-10-30,8.408,1.49,0.118,0.811,0.0,7.479,0.0,0.0,1
Boston_organic,2016-11-06,9.755,1.72,0.063,1.26,0.0,8.433,0.0,0.0,1
Boston_organic,2016-11-13,9.661,1.59,0.022,1.133,0.0,8.506,0.0,0.0,1
Boston_organic,2016-11-20,11.288,1.8,0.051,1.006,0.0,10.226,0.005,0.0,1
Boston_organic,2016-11-27,9.786,1.94,0.03,0.908,0.0,8.776,0.073,0.0,1
Boston_organic,2016-12-04,13.906,2.0,0.03,0.946,0.0,12.893,0.037,0.0,1
Boston_organic,2016-12-11,13.715,1.88,0.023,1.094,0.0,12.593,0.005,0.0,1
Boston_organic,2016-12-18,11.811,2.0,0.031,1.065,0.001,10.536,0.178,0.0,1
Boston_organic,2016-12-25,11.553,1.98,0.012,0.938,0.0,10.594,0.01,0.0,1
Boston_organic,2017-01-01,13.438,2.06,0.015,2.182,0.0,10.636,0.606,0.0,1
